연령대,남성방문 비율,여성방문 비율
70세 이상,2.2,2.5
60~69세,7.3,5.2
50~59세,10.4,7.4
40~49세,12.7,8.1
30~39세,12.8,10.5
20~29세,8.3,5.6
10~19세,2.9,2.2
