연령대,남성방문 비율,여성방문 비율
70세 이상,3.5,2.4
60~69세,10.1,6.0
50~59세,14.4,9.9
40~49세,9.5,7.5
30~39세,8.1,5.7
20~29세,7.2,4.7
10~19세,6.8,2.6
