동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
3256,36365,친구,친구_룸메,미식,맛집_술_식당
2354,2544,부모님,어머님_부모님_아버지,휴식/힐링,나들이_피크닉_호캉스
2205,476,기타가족,언니_오빠_엄마,자연경관,전망대_공원_강변
236,473,연인,커플_애인_여자친구,문화예술,미술관_광장_가죽공방
73,209,회사동료,대리_직원_차장,레포츠/운동,캠핑_캠프파이어_놀이터
70,20,자녀,아들_딸_워킹맘,반려동물,애견_반려동물_동물
49,14,학생,대학생_초등학생_고등학생,역사유적,한옥_성당_교회
40,0,싱글,싱글_혼자,,
36,0,배우자,와이프_남편_아내,,
