순위,관광지명,주소,분류,외지인 검색 수
1,서울숲,서울 성동구 뚝섬로 273-0,도시공원,199320
2,마장축산물시장,서울 성동구 마장로31길 40-0,시장,74963
3,CGV왕십리,서울 성동구 왕십리광장로 17-0,공연시설,34062
4,금남시장,서울 성동구 독서당로 303-7,시장,26551
5,메가박스성수,서울 성동구 왕십리로 50-0,공연시설,25049
6,그라운드시소성수,서울 성동구 아차산로17길 49-0,기타문화관광지,17202
7,응봉산팔각정,서울 성동구,역사유적지,16803
8,비트플렉스,서울 성동구 왕십리광장로 17-0,쇼핑몰,14826
9,서울숲씨어터,서울 성동구 서울숲2길 32-14,공연시설,13780
10,에스팩토리,서울 성동구 연무장15길 11-0,기타문화관광지,12721
11,LCDC SEOUL,서울 성동구 연무장17길 10-0,기타문화관광지,10576
12,소월아트홀,서울 성동구 왕십리로 281-0,공연시설,9834
13,피치스도원,서울 성동구 연무장3길 9-0,전시시설,9493
14,성수낙낙,서울 성동구 아차산로17길 48-0,쇼핑몰,7129
15,디뮤지엄,서울 성동구 왕십리로 83-21,전시시설,6934
16,성수아트홀,서울 성동구 뚝섬로1길 43-0,공연시설,6189
17,응봉산암벽공원,서울 성동구 독서당로60길 13-1,도시공원,5730
18,디엣지아이스링크,서울 성동구 자동차시장1길 18-0,기타레저스포츠,5657
19,호텔포코성수,서울 성동구 성수이로 96-0,호텔,5149
20,서울새활용플라자,서울 성동구 자동차시장길 49-0,기타문화관광지,4935
21,컬리넌호텔왕십리,서울 성동구 무학로2길 47-0,호텔,4648
22,성수연방,서울 성동구 성수이로14길 14-0,기타문화관광지,4580
23,뚝도시장,서울 성동구 성수이로 32-15,시장,4352
24,살곶이체육공원,서울 성동구,도시공원,4160
25,포레스타호텔,서울 성동구 무학로2길 51-0,호텔,4004
26,응봉산,서울 성동구 독서당로60길 0-0,자연경관(산),3856
27,새턴호텔,서울 성동구 자동차시장1길 29-0,호텔,3082
28,더서울라이티움,서울 성동구 서울숲2길 32-14,전시시설,3005
29,청계천박물관,서울 성동구 청계천로 530-0,전시시설,2838
30,서울숲방문자센터,서울 성동구 뚝섬로 273-0,도시공원,2578
31,서울숲클라이밍,서울 성동구 성수일로 19-0,기타레저스포츠,2552
32,마장동먹자골목,서울 성동구 마장로35길 68-0,시장,2260
33,호텔쁠랑,서울 성동구 동일로 219-0,모텔,2127
34,아모렉스호텔,서울 성동구 왕십리로20길 19-0,호텔,2111
35,달맞이봉공원,서울 성동구,도시공원,2044
36,풀문,서울 성동구 왕십리로22길 20-0,모텔,1986
37,응봉축구장,서울 성동구,레저스포츠시설,1890
38,뚝섬미술관,서울 성동구 아차산로 33-0,전시시설,1828
39,서울하수도과학관,서울 성동구 자동차시장3길 64-0,전시시설,1778
40,대현산체육관,서울 성동구 독서당로63길 44-0,기타레저스포츠,1763
41,언더스탠드에비뉴,서울 성동구 왕십리로 63-0,기타문화관광지,1675
42,훅클라이밍왕십리점,서울 성동구 고산자로6길 40-0,기타레저스포츠,1617
43,행당시장,서울 성동구 왕십리로21길 19-0,시장,1576
44,성수동수제화거리,서울 성동구,기타쇼핑시설,1460
45,중랑물재생센터축구장,서울 성동구 자동차시장3길 64-0,레저스포츠시설,1405
46,살곶이체육공원야구장,서울 성동구,레저스포츠시설,1367
47,태양모텔,서울 성동구 마조로19길 13-0,모텔,1335
48,수도박물관,서울 성동구 왕십리로 27-0,전시시설,1328
49,뚝도청춘시장,서울 성동구 성수이로 32-15,시장,1313
50,에이치캐쥬얼호텔,서울 성동구 왕십리로20길 10-0,모텔,1216
51,호텔드가자,서울 성동구 동일로 217-0,모텔,1198
52,용필름,서울 성동구 서울숲4길 12-8,공연시설,1165
53,서울숲아트센터,서울 성동구 서울숲2길 32-14,전시시설,1144
54,살곶이물놀이장,서울 성동구,테마공원,1137
55,빅토리아모텔,서울 성동구 아차산로 90-0,모텔,1126
56,리마크호텔,서울 성동구 왕십리로20길 17-0,모텔,1097
57,응봉체육공원,서울 성동구,도시공원,1087
58,헬로우뮤지움,서울 성동구 성수일로12길 20-0,전시시설,1074
59,마켓인유성수,서울 성동구 아차산로 166-0,기타쇼핑시설,1020
60,더페이지갤러리,서울 성동구 서울숲2길 32-14,전시시설,1016
61,코사이어티,서울 성동구 왕십리로 82-20,전시시설,947
62,호텔스위트,서울 성동구 왕십리로20길 17-1,모텔,835
63,삼덕정판,서울 성동구 연무장5길 9-29,기타쇼핑시설,825
64,EV6언플러그드그라운드성수,서울 성동구 상원4길 10-0,전시시설,808
