순위,업소명,주소,분류,합산 검색 수
1,소문난성수감자탕,서울 성동구 연무장길 45-0,한식,45460
2,RSG성수,서울 성동구 연무장15길 11-0,카페/찻집,28489
3,대도식당본점,서울 성동구 무학로12길 3-0,한식,27826
4,성수족발,서울 성동구 아차산로7길 7-0,외국식,13883
5,블루보틀성수카페,서울 성동구 아차산로 7-0,카페/찻집,10832
6,카페노티드성수,서울 성동구 연무장길 29-17,카페/찻집,9974
7,할아버지공장,서울 성동구 성수이로7가길 9-0,카페/찻집,9777
8,카페어니언성수점,서울 성동구 아차산로9길 8-0,카페/찻집,9776
9,성수동카페거리,서울 성동구,기타음식,9196
10,유래회관,서울 성동구 마장로 196-0,한식,9041
11,쎈느,서울 성동구 연무장5길 20-0,카페/찻집,8369
12,마장동한우촌,서울 성동구 마장로35길 68-0,한식,7893
13,서울앵무새,서울 성동구 서울숲9길 3-0,카페/찻집,7667
14,제스티살룬,서울 성동구 서울숲2길 19-0,간이음식,7246
15,난포,서울 성동구 서울숲4길 18-8,한식,6192
16,본앤브레드신관,서울 성동구 마장로42길 1-0,한식,5940
17,오늘회성수센터,서울 성동구 성수이로 149-0,외국식,5821
18,백야드빌더성수점,서울 성동구 광나루로 152-0,카페/찻집,5781
19,스타벅스성수낙낙점,서울 성동구 광나루로8길 31-0,카페/찻집,5740
20,새들러하우스성수2호점,서울 성동구 성덕정11길 5-12,카페/찻집,5657
21,잠수교집성수점,서울 성동구 아차산로 137-0,한식,5634
22,맥도날드한양대,서울 성동구 왕십리로 227-0,간이음식,5467
23,대성갈비,서울 성동구 서울숲4길 27-0,한식,5227
24,카나비스트릿,서울 성동구 왕십리로 136-0,카페/찻집,5079
25,인더매스마장점,서울 성동구 마장로 270-0,카페/찻집,5026
26,성수다락,서울 성동구 뚝섬로9길 20-0,외국식,4502
27,송계옥성수점,서울 성동구 아차산로11길 11-0,외국식,4439
28,강남면옥성수점,서울 성동구 성수일로 77-0,한식,4422
28,꿉당성수점,서울 성동구 성수이로20길 10-0,한식,4422
30,르프리크,서울 성동구 연무장5길 9-16,외국식,4357
31,진작다이닝[일식],서울 성동구 왕십리로14나길 10-0,외국식,4356
32,스타벅스서울숲역점,서울 성동구 왕십리로 50-0,카페/찻집,4264
33,제일곱창,서울 성동구 고산자로 281-0,외국식,4221
34,카페노티드피치스,서울 성동구 연무장3길 9-0,카페/찻집,4138
35,뚝도농원,서울 성동구 아차산로 82-0,외국식,4052
36,인생한우,서울 성동구 마장로31길 43-0,한식,4015
37,스타벅스금호역점,서울 성동구 동호로 99-0,카페/찻집,3961
38,쵸리상경,서울 성동구 서울숲4길 18-8,한식,3949
39,악어떡볶이,서울 성동구 마조로 33-0,간이음식,3881
40,오발탄서울숲점,서울 성동구 왕십리로 50-0,외국식,3699
41,스타벅스엔터식스점,서울 성동구 왕십리광장로 17-0,카페/찻집,3695
42,스타벅스왕십리역점,서울 성동구 왕십리로 326-0,카페/찻집,3554
43,문츠바베큐,서울 성동구 연무장5길 6-0,외국식,3409
44,보마켓서울숲점,서울 성동구 왕십리로 83-21,외국식,3345
45,에르제,서울 성동구 아차산로 135-0,간이음식,3282
46,카멜커피,서울 성동구 성덕정19길 6-0,카페/찻집,3134
47,땅코참숯구이본점,서울 성동구 행당로17길 26-0,한식,3127
48,메종파이프그라운드,서울 성동구 왕십리로 83-21,외국식,3035
49,카페온화성수점,서울 성동구 아차산로 78-0,카페/찻집,3008
50,마장동고기구이골목,서울 성동구,기타음식,2966
51,스타벅스한양대점,서울 성동구 왕십리로 225-0,카페/찻집,2961
52,일미락,서울 성동구 상원6나길 22-20,한식,2939
53,스타벅스성수역점,서울 성동구 성수이로 94-0,카페/찻집,2929
54,오우드,서울 성동구 연무장길 101-1,카페/찻집,2874
55,스시도쿠,서울 성동구 왕십리로 280-0,외국식,2862
56,원기옥,서울 성동구 아차산로17길 48-0,한식,2823
57,일일향성수점 [중식],서울 성동구 성수일로6길 47-0,외국식,2821
58,밀도,서울 성동구 왕십리로 96-0,간이음식,2728
59,스타벅스황학사거리점,서울 성동구 왕십리로 410-0,카페/찻집,2723
60,춘향미엔,서울 성동구 왕십리로21길 26-0,외국식,2694
61,옥수해물찜칼국수,서울 성동구 독서당로40길 37-0,한식,2645
62,이디야커피성수우리W타워,서울 성동구 아차산로15길 19-0,카페/찻집,2632
63,타이거풀,서울 성동구 성수이로7가길 7-0,외국식,2601
64,아우프글렛,서울 성동구 독서당로51길 7-0,카페/찻집,2549
65,몽실이네토종한우,서울 성동구 마장로35길 70-0,한식,2488
66,호호식당성수동점,서울 성동구 서울숲4길 25-0,외국식,2346
67,스타벅스옥수점,서울 성동구 독서당로 202-0,카페/찻집,2295
68,성수동대림창고갤러리,서울 성동구 성수이로 78-0,카페/찻집,2289
69,옹근달,서울 성동구 성수이로7길 41-1,카페/찻집,2288
70,목포산꽃게아구찜탕,서울 성동구 마장로 331-0,한식,2283
71,화로구이마장점,서울 성동구 마장로 315-0,한식,2262
72,전풍호텔라운지,서울 성동구 무학봉28길 7-0,외국식,2230
73,하프커피성수점,서울 성동구 서울숲4길 12-0,카페/찻집,2226
74,비사벌전주콩나물국밥,서울 성동구 왕십리로6길 1-2,한식,2205
74,중앙감속기,서울 성동구 성수일로6길 7-1,외국식,2205
76,로와이드,서울 성동구 서울숲2길 22-1,카페/찻집,2190
77,전봇대집,서울 성동구 살곶이길 40-0,한식,2146
78,오르에르,서울 성동구 연무장길 18-0,카페/찻집,2115
79,엘더버거,서울 성동구 서울숲2길 40-7,간이음식,2100
80,소바식당,서울 성동구 연무장7가길 6-0,외국식,2076
81,무식당,서울 성동구 왕십리로10길 5-9,한식,2070
82,파리바게뜨왕십리텐즈힐점,서울 성동구 무학로 33-0,간이음식,2068
83,카페차성수점,서울 성동구 서울숲6길 2-0,카페/찻집,2058
84,센터커피서울숲점,서울 성동구 서울숲2길 28-11,카페/찻집,2026
85,도렐육지3호점,서울 성동구 연무장7길 11-0,카페/찻집,2012
86,조개창고왕십리점,서울 성동구 왕십리로 331-0,외국식,1995
87,채선당성수점,서울 성동구 왕십리로 38-0,외국식,1985
88,로컬릿,서울 성동구 한림말길 33-0,외국식,1971
89,제제,서울 성동구 서울숲길 46-1,외국식,1934
90,칙피스성수점,서울 성동구 연무장5길 9-16,간이음식,1924
90,쿠나,서울 성동구 연무장5길 9-16,외국식,1924
92,마리오네,서울 성동구 성수이로12길 15-0,외국식,1923
92,롸카두들내쉬빌핫치킨성수점,서울 성동구 성수일로4길 25-0,간이음식,1923
94,로우키,서울 성동구 연무장3길 6-0,카페/찻집,1881
95,특우정,서울 성동구 무학로12길 13-0,한식,1837
96,맛나곱창,서울 성동구 고산자로 281-1,외국식,1829
97,다운타우너피치스,서울 성동구 연무장3길 9-0,간이음식,1825
98,몽련,서울 성동구 왕십리로10길 3-0,한식,1786
98,버거킹왕십리센트라스점,서울 성동구 왕십리로 410-0,간이음식,1786
100,훼미리손칼국수보쌈,서울 성동구 왕십리로 134-0,한식,1776
