연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,1.8
60~69세,4.6,5.2
50~59세,8.3,9.5
40~49세,12.0,11.2
30~39세,9.2,9.8
20~29세,5.8,6.7
10~19세,6.1,5.7
