동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
350,823,기타가족,오빠_가정_형,미식,애견카페_라면_맛집
110,144,부모님,부모님_외할머니_아빠,레포츠/운동,캠핑_놀이터_경기장
52,130,학생,고등학생_대학생_초등학생,자연경관,공원_시골_전망대
48,90,자녀,아들_학생_딸,문화예술,노래방_박물관_도서관
40,52,연인,여자친구_애인_커플,반려동물,애견_반려동물_애완견
13,48,친구,친구,휴식/힐링,나들이_가을여행_힐링
7,24,회사동료,차장_대리_부장,체험,수학여행_시티투어
4,1,싱글,혼자_싱글,역사유적,다리
3,0,배우자,부인_남편,,
