순위,관광지명,주소,분류,합산 검색 수
1,대전오월드,대전 중구 사정공원로 70-0,테마공원,89577
2,한화생명이글스파크,대전 중구 대종로 373-0,레저스포츠시설,35997
3,우리들공원,대전 중구 중앙로138번길 30-0,도시공원,30904
4,뿌리공원,대전 중구 뿌리공원로 79-0,도시공원,23274
5,대전아쿠아리움,대전 중구 보문산공원로 469-0,테마공원,20373
6,문창시장,대전 중구 문창로10번길 45-0,시장,12329
7,안영생활체육공원,대전 중구,도시공원,10777
8,CGV대전,대전 중구 계백로 1700-0,공연시설,9600
9,보문산전망대,대전 중구 보문산공원로 426-83,랜드마크관광,8789
10,으능정이문화거리,대전 중구 중앙로 170-0,테마공원,8376
11,대전근현대사전시관,대전 중구 중앙로 101-0,전시시설,8373
12,뉴삼부프라자,대전 중구 태평로 71-0,쇼핑몰,7442
13,사정공원,대전 중구 사정공원로 160-0,도시공원,7109
14,메가박스대전중앙로,대전 중구 중앙로 126-0,공연시설,6592
15,베스트인시티호텔,대전 중구 대종로386번길 1-0,모텔,5058
16,태평시장,대전 중구 평촌로105번길 62-0,시장,4897
17,대전예술가의집,대전 중구 중앙로 32-0,기타문화관광지,4792
18,보문산,대전 중구,자연경관(산),4581
19,충청남도청구청사,대전 중구,역사유적지,4266
20,베니키아호텔대림,대전 중구 대종로505번길 50-0,호텔,3370
21,루이스호텔,대전 중구 대종로386번길 53-0,모텔,3213
22,대전학생교육문화원,대전 중구 동서대로 1360-0,교육시설,3143
23,테미공원,대전 중구 보문로199번길 37-36,도시공원,3138
24,호텔썸,대전 중구 문창로102번길 22-0,모텔,2902
25,유천종합시장,대전 중구 계백로1584번길 28-0,시장,2704
26,더리즈호텔,대전 중구 문창로98번길 38-0,모텔,2661
27,나인스팟호텔,대전 중구 중앙로129번길 28-0,모텔,2496
28,대전오월드버드랜드,대전 중구 사정공원로 70-0,테마공원,2397
29,서대전공원,대전 중구,도시공원,2392
30,자우리호텔,대전 중구 대흥로111번길 35-0,모텔,2313
31,호텔버스,대전 중구 계룡로921번길 16-0,모텔,2100
32,호텔일루와,대전 중구 대둔산로 500-0,모텔,2053
33,브라운도트호텔대전역점,대전 중구 대종로460번길 29-0,모텔,2033
34,보문산공원,대전 중구 보문산공원로 426-83,도시공원,1973
35,만월호텔대흥점,대전 중구 대흥로165번길 35-0,모텔,1909
36,대전중구문화원,대전 중구 대흥로 109-0,교육시설,1886
37,대전목재문화체험장,대전 중구,기타관광,1875
38,호텔박스,대전 중구 대종로432번길 28-0,모텔,1835
39,산토리니,대전 중구 대종로396번길 5-0,모텔,1739
40,자바호텔,대전 중구 중앙로109번길 36-0,모텔,1620
41,테미오래,대전 중구 보문로205번길 13-0,역사유적지,1558
42,형통사,대전 중구 보문산공원로497번길 81-10,종교성지,1557
43,콩모텔,대전 중구 계백로1550번길 45-9,모텔,1552
44,산성시장,대전 중구 대둔산로 420-0,시장,1526
45,사정인라인스케이트장,대전 중구 사정공원로 160-0,육상레저스포츠,1520
46,BNB모텔,대전 중구 대흥로157번길 28-0,모텔,1470
47,호텔띠아모,대전 중구 문창로 92-0,모텔,1462
48,엘리트포크,대전 중구 대둔산로300번길 35-0,시장,1412
49,앙코르,대전 중구 대종로396번길 8-0,모텔,1409
50,레이크모텔,대전 중구 계룡로921번길 11-0,모텔,1407
51,리베라모텔,대전 중구 계백로1550번길 56-0,모텔,1337
52,올리비아모텔,대전 중구 동서대로1456번길 57-0,모텔,1296
53,이티모텔,대전 중구 유천로17번안길 52-0,모텔,1249
54,대전치유의숲,대전 중구,기타관광,1202
55,투유모텔,대전 중구 대종로584번길 27-0,모텔,1170
56,단밤,대전 중구 대흥로158번길 53-0,모텔,1142
57,금산인삼도매시장,대전 중구 대종로 297-0,시장,1136
58,포유,대전 중구 유천로33번길 92-0,모텔,1129
59,호텔마이스테이,대전 중구 중교로 10-0,호텔,1115
60,호텔로즈마리,대전 중구 보문로162번길 94-0,모텔,1109
61,맥모텔,대전 중구 계룡로921번길 12-0,모텔,1095
62,와니엘배팅센터대전점,대전 중구 동서대로 1272-0,기타레저스포츠,1043
63,노크온,대전 중구 인창로 7-0,모텔,1034
64,중앙로지하상가,대전 중구 중앙로 지하 145-0,시장,1023
65,카리스마모텔,대전 중구 유등천동로 326-16,모텔,1014
66,오토바이특화거리,대전 중구,기타쇼핑시설,993
67,대전청소년수련마을,대전 중구 방아미로 131-0,육상레저스포츠,966
68,노블레스모텔,대전 중구 대둔산로509번길 7-0,모텔,941
69,칸모텔,대전 중구 인창로6번길 19-0,모텔,887
70,코자자모텔,대전 중구 유천로17번안길 36-0,모텔,855
71,무비스모텔,대전 중구 대흥로169번길 30-0,모텔,823
72,청년의광장,대전 중구,기타관광,813
73,보문산케이블카,대전 중구 보문산공원로 501-0,기타관광,765
74,썸모텔,대전 중구 인창로6번길 25-0,모텔,758
75,스타호텔,대전 중구 대흥로158번길 46-0,모텔,752
76,양지근린공원,대전 중구,도시공원,739
77,그리스모텔,대전 중구 인창로 31-0,모텔,731
78,커피앤굿타임모텔,대전 중구 대종로594번길 20-0,모텔,728
79,G7부티크호텔,대전 중구 대둔산로 509-0,모텔,716
80,시애틀모텔,대전 중구 대둔산로494번길 15-0,모텔,707
81,하늘정원게스트하우스,대전 중구 보문로230번길 40-0,호스텔,692
82,호텔잠,대전 중구 문창로 85-5,모텔,659
83,루키모텔,대전 중구 대흥로158번길 25-0,모텔,658
84,중촌시민공원,대전 중구,도시공원,653
85,아신극장1관,대전 중구 대종로 458-0,공연시설,647
86,풀하우스,대전 중구 문창로 86-0,모텔,606
87,몽모텔,대전 중구 대흥로169번길 11-0,모텔,598
88,뉴히딩크모텔,대전 중구 유등천동로 324-1,모텔,591
89,이틀모텔,대전 중구 동서대로1456번길 68-0,모텔,543
90,드라마모텔,대전 중구 대종로396번길 12-0,모텔,532
91,반지호텔,대전 중구 대종로386번길 45-0,모텔,512
92,크리스탈레지던스호텔,대전 중구 대종로452번길 38-0,호텔,496
93,중도쇼핑,대전 중구 목중로26번길 45-0,쇼핑몰,488
94,브라운도트호텔대전역점,대전 중구 대종로460번길 29-0,호텔,486
95,사정골식물원,대전 중구 사정공원로 160-0,테마공원,483
96,복전암,대전 중구 부사로 70-0,종교성지,477
97,대전보훈공원,대전 중구,도시공원,466
98,신덕심인당,대전 중구 중앙로121번길 53-0,종교성지,462
99,테마모텔,대전 중구 대흥로169번길 12-0,모텔,450
100,황소모텔,대전 중구 유천로47번길 99-0,모텔,445
