순위,업소명,주소,분류,외지인 검색 수
1,성심당본관,대전 중구 대종로480번길 15-0,간이음식,102277
2,원조태평소국밥태평본점,대전 중구 태평로 116-0,한식,16377
3,월산본가,대전 중구 대종로 455-0,한식,12423
4,맥도날드대전부사DT점,대전 중구 충무로 139-0,간이음식,9824
5,광천식당,대전 중구 대종로505번길 29-0,외국식,9020
6,농민순대,대전 중구 충무로 138-0,한식,7764
7,스타벅스대전대사DT점,대전 중구 계룡로 949-0,카페/찻집,7094
8,선화동소머리해장국본점,대전 중구 선화로 128-0,한식,6861
9,스타벅스대전유천DT점,대전 중구 계백로 1604-0,카페/찻집,6133
10,영동뜨끈이,대전 중구 대전천서로 375-1,한식,6122
11,스마일칼국수,대전 중구 보문로230번길 82-0,한식,5199
12,사리원면옥본점,대전 중구 중교로 62-0,한식,5093
13,시민칼국수,대전 중구 대흥로10번길 5-0,한식,5090
14,모습,대전 중구 보문산로 331-0,카페/찻집,4946
15,맥도날드대전유천DT점,대전 중구 계백로 1549-0,간이음식,4718
16,반찬식당,대전 중구 보문산공원로497번안길 45-0,한식,4564
17,맥도날드대전센트럴DT점,대전 중구 중앙로 64-0,간이음식,4527
18,진로집,대전 중구 중교로 45-5,한식,3966
19,실비식당,대전 중구 선화로 126-10,한식,3695
20,버거킹대전용두DT점,대전 중구 계룡로 853-0,간이음식,3598
21,쿠우쿠우대전점,대전 중구 중앙로156번길 16-0,외국식,3478
22,백암골흑염소마을,대전 중구 태평로44번길 6-0,한식,3202
23,한영식당,대전 중구 계룡로874번길 6-0,한식,3078
24,대전갈비집,대전 중구 대전천서로 419-8,한식,3058
25,만나대흥본점,대전 중구 대흥로 138-0,외국식,3040
26,문화농원,대전 중구 보문산로 186-45,한식,2885
27,희락반점[중식],대전 중구 중앙로129번길 21-0,외국식,2871
28,동소예,대전 중구 충무로 125-0,한식,2696
29,진주냉면이설옥,대전 중구 대전천서로 275-1,한식,2655
30,바다황제,대전 중구 대흥로121번길 43-0,외국식,2629
31,홍두깨칼국수,대전 중구 충무로107번길 15-0,한식,2556
32,성심당케익부띠끄본점,대전 중구 대종로 480-0,간이음식,2461
33,만수민물장어참숯구이,대전 중구 보문산로 331-0,외국식,2353
34,황제명태본가,대전 중구 계백로 1556-0,한식,2299
35,감자바위골식당,대전 중구 보문로20번길 14-4,한식,2125
36,복수분식본점,대전 중구 보문로162번길 9-0,한식,2098
37,별뜨는집,대전 중구 보문로162번길 66-0,한식,2066
38,카라멜,대전 중구 보문로288번길 19-0,외국식,2054
39,신화수산활어회타운,대전 중구 산서로 16-0,외국식,2018
40,보문산호랭이,대전 중구 중교로 84-1,외국식,1979
41,유씨네부엌,대전 중구 보문산공원로497번길 109-0,한식,1907
42,버거킹대전버드내마을오일뱅크점,대전 중구 계백로 1520-0,간이음식,1861
43,시골막국수앤옹심이본점,대전 중구 대둔산로 275-0,한식,1829
44,스타벅스대전태평점,대전 중구 태평로 71-0,카페/찻집,1801
45,부잣집곰탕,대전 중구 대흥로 131-0,한식,1724
46,어나더그래비티,대전 중구 유등천동로 374-0,카페/찻집,1707
47,동은성[중식],대전 중구 대종로 532-1,외국식,1701
48,칼짬뽕[중식],대전 중구 문화로 88-0,외국식,1697
49,오시우커피,대전 중구 목척8길 37-0,카페/찻집,1664
50,스타벅스은행동점,대전 중구 중앙로 164-0,카페/찻집,1644
51,대동순대,대전 중구 서문로43번길 70-0,한식,1606
52,스타벅스대전중앙로역점,대전 중구 대종로 486-0,카페/찻집,1594
53,손이가어죽칼국수,대전 중구 중앙로121번길 48-0,한식,1571
54,김판순김치찌개,대전 중구 안영로 45-0,한식,1555
55,투썸플레이스중촌점,대전 중구 어덕마을로 91-0,카페/찻집,1546
56,금광한정식[한식],대전 중구 충무로 127-0,한식,1538
57,투웨이버거,대전 중구 동서대로1365번길 6-0,간이음식,1506
58,옹심이메밀칼국수,대전 중구 계룡로904번길 19-0,한식,1484
59,요우란[일식],대전 중구 선화서로 34-0,외국식,1470
60,도담[한식],대전 중구 계백로1630번길 11-0,한식,1456
61,맛소야직영점,대전 중구 대전천서로 627-0,한식,1438
62,안영한우마을,대전 중구 대둔산로 166-0,한식,1430
63,청석골칡냉면,대전 중구 보문산로141번길 39-0,한식,1383
64,육교회관,대전 중구 문화로 145-0,외국식,1364
65,백조한우마을본점,대전 중구 중촌로24번길 5-0,한식,1362
65,황토우렁이마을,대전 중구 대둔산로 454-0,한식,1362
67,카페사나고,대전 중구 중교로 76-0,카페/찻집,1334
68,원조태평소국밥유천점,대전 중구 유천로 17-1,한식,1314
69,복수분식,대전 중구 중교로 27-0,간이음식,1310
70,서울북어,대전 중구 목중로20번길 54-0,외국식,1293
71,신도칼국수중촌점,대전 중구 대전천서로 679-1,한식,1275
71,알로하녹,대전 중구 대종로521번길 29-0,카페/찻집,1275
73,소나무집,대전 중구 대종로460번길 57-0,한식,1267
74,어두리,대전 중구 계룡로882번길 108-0,한식,1252
75,인생낙지,대전 중구 보문산로 48-0,외국식,1244
76,점선면,대전 중구 부용로 44-0,카페/찻집,1214
77,몽그라운드애견카페,대전 중구 어덕마을로 42-5,카페/찻집,1192
78,현대식당,대전 중구 중앙로130번길 37-10,한식,1176
79,청원농장,대전 중구 사정공원로 209-0,한식,1157
80,애슐리퀸즈NC중앙로역점,대전 중구 중앙로 141-0,외국식,1134
80,목구멍대전오류점,대전 중구 계룡로882번길 58-0,한식,1134
82,착한낙지보문산점,대전 중구 보문산공원로497번길 16-0,외국식,1122
83,두손개성만두,대전 중구 보문산로365번길 2-0,한식,1087
84,고단백식당,대전 중구 대종로517번길 62-0,한식,1081
85,아줌마돈까스,대전 중구 충무로 124-0,외국식,1066
86,교동면옥대전유천점,대전 중구 계백로 1554-0,한식,1065
87,도프차일드키친,대전 중구 대흥로121번길 30-3,외국식,1042
88,제주오목돈,대전 중구 계룡로874번길 97-0,한식,1034
89,예지원[한식],대전 중구 중앙로16번길 27-17,한식,1015
90,태화원[중식],대전 중구 중앙로112번길 43-0,외국식,1006
91,땡큐베리머치,대전 중구 중교로 49-0,카페/찻집,992
92,선코다리냉면서대전점,대전 중구 대흥로 22-0,한식,968
93,겐로쿠우동서대전점,대전 중구 계룡로918번길 24-0,외국식,922
94,다리위오징어,대전 중구 보문로 21-0,외국식,904
95,크래버대게나라서대전점,대전 중구 계룡로 875-0,외국식,902
96,백조한우축산,대전 중구 중촌로 26-0,한식,901
97,우리풍천장어숯불꼼장어닭발대전본점,대전 중구 수침로 94-0,외국식,862
98,해마의방[일식],대전 중구 대종로529번길 39-0,외국식,860
99,밀밭칼국수본점,대전 중구 보문산로 147-18,한식,843
100,수정삼겹살,대전 중구 계백로 1705-34,한식,842
