동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
431,9806,회사동료,대리_차장_직원,미식,맛집_바나나_술
267,1572,기타가족,오빠_장모_형님,문화예술,노래방_공장_클럽
227,591,연인,애인_커플_여자친구,자연경관,공원_전망대_정원
157,343,친구,친구_지인,레포츠/운동,캠핑_태권도장_산행
84,199,학생,중딩_고딩_초등학생,휴식/힐링,나들이_생태관광_테라피
59,166,자녀,아들_학생_청소년,반려동물,애견_펫_애완견
29,56,부모님,아버지_아빠_할머님,역사유적,교회_한옥마을_유네스코
20,4,싱글,싱글_혼자,체험,갯벌체험
14,0,배우자,남편_신부_신랑,,
