순위,업소명,주소,분류,합산 검색 수
1,성심당본관,대전 중구 대종로480번길 15-0,간이음식,107247
2,원조태평소국밥태평본점,대전 중구 태평로 116-0,한식,18988
3,월산본가,대전 중구 대종로 455-0,한식,14562
4,맥도날드대전부사DT점,대전 중구 충무로 139-0,간이음식,11597
5,광천식당,대전 중구 대종로505번길 29-0,외국식,9497
6,농민순대,대전 중구 충무로 138-0,한식,9316
7,스타벅스대전대사DT점,대전 중구 계룡로 949-0,카페/찻집,8680
8,선화동소머리해장국본점,대전 중구 선화로 128-0,한식,8039
9,스타벅스대전유천DT점,대전 중구 계백로 1604-0,카페/찻집,7856
10,영동뜨끈이,대전 중구 대전천서로 375-1,한식,7738
11,맥도날드대전유천DT점,대전 중구 계백로 1549-0,간이음식,6340
12,시민칼국수,대전 중구 대흥로10번길 5-0,한식,6054
13,모습,대전 중구 보문산로 331-0,카페/찻집,6037
14,스마일칼국수,대전 중구 보문로230번길 82-0,한식,6027
15,사리원면옥본점,대전 중구 중교로 62-0,한식,5725
16,맥도날드대전센트럴DT점,대전 중구 중앙로 64-0,간이음식,5687
17,반찬식당,대전 중구 보문산공원로497번안길 45-0,한식,5521
18,버거킹대전용두DT점,대전 중구 계룡로 853-0,간이음식,4829
19,실비식당,대전 중구 선화로 126-10,한식,4385
20,진로집,대전 중구 중교로 45-5,한식,4142
21,쿠우쿠우대전점,대전 중구 중앙로156번길 16-0,외국식,3889
22,백암골흑염소마을,대전 중구 태평로44번길 6-0,한식,3796
23,문화농원,대전 중구 보문산로 186-45,한식,3474
24,대전갈비집,대전 중구 대전천서로 419-8,한식,3446
25,만나대흥본점,대전 중구 대흥로 138-0,외국식,3440
26,희락반점[중식],대전 중구 중앙로129번길 21-0,외국식,3437
27,한영식당,대전 중구 계룡로874번길 6-0,한식,3363
28,바다황제,대전 중구 대흥로121번길 43-0,외국식,3354
29,진주냉면이설옥,대전 중구 대전천서로 275-1,한식,3269
30,동소예,대전 중구 충무로 125-0,한식,3081
31,만수민물장어참숯구이,대전 중구 보문산로 331-0,외국식,2960
32,홍두깨칼국수,대전 중구 충무로107번길 15-0,한식,2821
33,황제명태본가,대전 중구 계백로 1556-0,한식,2772
34,성심당케익부띠끄본점,대전 중구 대종로 480-0,간이음식,2691
35,버거킹대전버드내마을오일뱅크점,대전 중구 계백로 1520-0,간이음식,2658
36,감자바위골식당,대전 중구 보문로20번길 14-4,한식,2535
37,신화수산활어회타운,대전 중구 산서로 16-0,외국식,2508
38,별뜨는집,대전 중구 보문로162번길 66-0,한식,2438
39,보문산호랭이,대전 중구 중교로 84-1,외국식,2366
40,카라멜,대전 중구 보문로288번길 19-0,외국식,2331
41,유씨네부엌,대전 중구 보문산공원로497번길 109-0,한식,2326
42,복수분식본점,대전 중구 보문로162번길 9-0,한식,2261
43,투썸플레이스중촌점,대전 중구 어덕마을로 91-0,카페/찻집,2256
44,스타벅스대전태평점,대전 중구 태평로 71-0,카페/찻집,2163
45,칼짬뽕[중식],대전 중구 문화로 88-0,외국식,2154
46,시골막국수앤옹심이본점,대전 중구 대둔산로 275-0,한식,2153
47,어나더그래비티,대전 중구 유등천동로 374-0,카페/찻집,2090
48,손이가어죽칼국수,대전 중구 중앙로121번길 48-0,한식,2026
49,부잣집곰탕,대전 중구 대흥로 131-0,한식,2020
50,동은성[중식],대전 중구 대종로 532-1,외국식,1904
51,오시우커피,대전 중구 목척8길 37-0,카페/찻집,1896
