순위,관광지명,주소,분류
1,이마트/구로점,서울 구로구 디지털로32길 43-0,쇼핑
2,신도림테크노마트,서울 구로구 새말로 97-0,쇼핑
3,현대백화점/디큐브시티점,서울 구로구 경인로 662-0,쇼핑
4,NC백화점/신구로점,서울 구로구 구로중앙로 152-0,쇼핑
5,이마트/신도림점,서울 구로구 새말로 97-0,쇼핑
6,홈플러스/신도림점,서울 구로구 경인로 661-0,쇼핑
7,제니스스포츠클럽,서울 구로구 안양천로539길 11-0,레포츠(육상/해상/항공)
8,구로중앙유통단지,서울 구로구 경인로53길 15-0,쇼핑
9,구로기계공구상가단지/A_C블럭,서울 구로구 구로중앙로 197-0,쇼핑
10,2001아울렛/구로점,서울 구로구 중앙로1길 36-0,쇼핑
11,고척근린공원,서울 구로구,자연관광지
12,고척공구상가,서울 구로구 중앙로3길 50-0,쇼핑
13,가리봉시장,서울 구로구,쇼핑
14,구로시장,서울 구로구 구로동로22길 17-4,쇼핑
15,CGV/구로,서울 구로구 구로중앙로 152-0,공연/행사
16,구로기계공구상가단지/B_D블럭,서울 구로구 구로중앙로 198-0,쇼핑
17,고척스카이돔,서울 구로구 경인로 430-0,기타관광지
18,롯데하이마트/구로점,서울 구로구 가마산로 277-0,쇼핑
19,세계로식자재마트/구로점,서울 구로구 구로중앙로 134-0,쇼핑
20,밀리언골프클럽,서울 구로구 안양천로537길 56-0,레포츠(육상/해상/항공)
21,서울특별시교육청구로도서관,서울 구로구 공원로 15-0,문화시설
22,동도센트리움골프클럽,서울 구로구 경인로6길 19-0,레포츠(육상/해상/항공)
23,지밸리몰,서울 구로구 디지털로 300-0,쇼핑
24,푸른수목원,서울 구로구 연동로 240-0,자연관광지
25,롯데하이마트/개봉점,서울 구로구 경인로 334-0,쇼핑
26,귀뚜라미크린테니스코트,서울 구로구 경인로46길 51-0,레포츠(육상/해상/항공)
27,구로리공원,서울 구로구 구로중앙로 13-0,자연관광지
28,구로공구상가일번지,서울 구로구 경인로54길 4-0,쇼핑
29,남구로시장,서울 구로구 구로동로26길 25-0,쇼핑
30,삼성디지털프라자/구로점,서울 구로구 가마산로 267-0,쇼핑
31,리치몰,서울 구로구 구로중앙로 134-0,쇼핑
32,서울특별시교육청고척도서관,서울 구로구 고척로45길 31-0,문화시설
33,개봉중앙시장,서울 구로구 개봉로17길 34-0,쇼핑
34,GDR아카데미/구로신도림점,서울 구로구 새말로 102-0,레포츠(육상/해상/항공)
