동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
212,2163,연인,애인_여자친구_커플,미식,맛집_술_만두전골
123,371,기타가족,언니_가족_오빠,레포츠/운동,캠핑_낚시_헬스장
114,312,회사동료,대리_부장_직원,문화예술,나이트_공장_클럽
56,150,자녀,아들_자녀_큰아들,자연경관,정원_자연휴양림_휴양림
38,35,친구,친구_지인,휴식/힐링,호캉스_테라피_나들이
38,33,학생,고딩_중학생_대학생,반려동물,유기견_반려동물_애견
15,28,부모님,아빠_아버님_부모님,역사유적,정자_서당_다리
11,3,배우자,와이프_남편_아내,체험,수학여행
9,0,싱글,싱글남_싱글,,
