순위,관광지명,주소,분류,합산 검색 수
1,고척스카이돔,서울 구로구 경인로 430-0,레저스포츠시설,58843
2,고척근린공원,서울 구로구,도시공원,48333
3,라마다서울신도림호텔,서울 구로구 경인로 624-0,호텔,34044
4,롯데시티호텔구로,서울 구로구 디지털로 300-0,호텔,33538
5,푸른수목원,서울 구로구 연동로 240-0,자연공원,31314
6,포포인츠 바이 쉐라톤서울 구로,서울 구로구 디지털로32길 72-0,호텔,27428
7,가리봉시장,서울 구로구,시장,24761
8,구로시장,서울 구로구 구로동로22길 17-4,시장,18963
9,CGV구로,서울 구로구 구로중앙로 152-0,공연시설,18236
10,지밸리몰,서울 구로구 디지털로 300-0,쇼핑몰,15851
11,디큐브아트센터,서울 구로구 경인로 662-0,공연시설,14000
12,구로리공원,서울 구로구 구로중앙로 13-0,도시공원,12740
13,리치몰,서울 구로구 구로중앙로 134-0,쇼핑몰,12005
14,개봉중앙시장,서울 구로구 개봉로17길 34-0,시장,10383
15,거리공원,서울 구로구,도시공원,8443
16,쉐라톤서울디큐브시티호텔,서울 구로구 경인로 662-0,호텔,7697
17,호텔컬리넌구로,서울 구로구 시흥대로 533-0,호텔,6840
18,남구로시장,서울 구로구 구로동로26길 25-0,시장,6614
19,롯데시네마신도림,서울 구로구 경인로 662-0,공연시설,6521
20,천왕산가족캠핑장,서울 구로구 연동로12길 149-0,캠핑,6483
21,코업시티호텔,서울 구로구 경인로20가길 19-0,호텔,6442
22,고척근린시장,서울 구로구 경인로33길 103-0,시장,4550
23,구로아트밸리예술극장,서울 구로구 가마산로25길 9-24,공연시설,4150
24,오류동역광장,서울 구로구,도시공원,3754
25,씨네큐신도림점,서울 구로구 새말로 97-0,공연시설,3692
26,사모아쇼핑,서울 구로구 구일로10길 93-0,쇼핑몰,3548
27,라마다호텔서울신도림,서울 구로구 경인로 624-0,호텔,3253
28,쎄비앙호텔,서울 구로구 경인로22길 37-0,모텔,2928
29,넘버25호텔신도림점,서울 구로구 공원로6가길 22-0,모텔,2865
30,고척스카이돔축구장,서울 구로구 안양천로 545-0,레저스포츠시설,2584
31,모텔봄남구로점,서울 구로구 구로동로25길 26-0,모텔,2405
32,고척근린소공원,서울 구로구,도시공원,2202
33,구로제이에스호스텔,서울 구로구 남부순환로105길 32-0,모텔,2056
34,갤러리아호텔,서울 구로구 경인로22길 36-0,호텔,1940
35,베니키아프리미어호텔베르누이,서울 구로구 경인로 229-0,호텔,1767
36,레몬트리모텔,서울 구로구 경인로20나길 44-0,모텔,1695
37,베르투모텔,서울 구로구 새말로16길 62-0,모텔,1690
38,서울특별시교육청과학전시관남부분관,서울 구로구 구로중앙로27나길 21-0,전시시설,1634
39,구로거리공원,서울 구로구,도시공원,1579
40,노벰버모텔,서울 구로구 공원로6가길 20-0,모텔,1558
41,원각사,서울 구로구 오리로21가길 146-0,종교성지,1468
42,코코모호텔,서울 구로구 새말로 20-0,호텔,1466
43,예술나무씨어터,서울 구로구 구로중앙로 134-0,공연시설,1322
44,다인빌딩,서울 구로구 구로중앙로18길 71-0,기타숙박,1316
45,힐링탁구클럽,서울 구로구 구일로10길 93-0,기타레저스포츠,1310
46,오아시스모텔,서울 구로구 디지털로32길 97-10,모텔,1267
47,브론즈호텔,서울 구로구 공원로6가길 16-0,모텔,1246
48,현준아이스링크,서울 구로구 목동남로 6-0,육상레저스포츠,1150
49,문화골든타워,서울 구로구 경인로 373-0,기타쇼핑시설,1106
50,삼각어린이공원,서울 구로구,도시공원,1068
51,오류시장,서울 구로구 경인로19가길 14-1,시장,1061
52,아벨티앤비,서울 구로구 오리로 1356-0,기타쇼핑시설,1052
53,오류고가배드민턴장,서울 구로구 경인로 101-0,기타레저스포츠,1013
54,에이스클라이밍센터,서울 구로구 가마산로27길 14-0,기타레저스포츠,976
55,로꼬풋살아레나신도림점,서울 구로구 신도림로11나길 8-0,기타레저스포츠,914
56,신도림테크노근린공원,서울 구로구,도시공원,801
57,모텔블리스,서울 구로구 공원로6가길 20-0,모텔,770
58,철도직원자녀기숙사,서울 구로구 경인로 248-29,기타쇼핑시설,742
59,계남근린공원축구장,서울 구로구,레저스포츠시설,706
60,광명햇살광장,서울 구로구,도시공원,605
61,명화사,서울 구로구 가마산로20나길 11-0,종교성지,583
62,항동철길,서울 구로구,기타관광,566
63,오슬로모텔,서울 구로구 개봉로20길 93-0,모텔,564
64,궁동저수지생태공원,서울 구로구,도시공원,546
65,구로꿈나무극장,서울 구로구 구로동로26길 54-0,공연시설,534
66,오라모텔,서울 구로구 남부순환로105길 94-0,모텔,516
67,안양천축구장,서울 구로구,레저스포츠시설,477
68,피아노모텔,서울 구로구 경인로22길 17-0,모텔,468
69,슈니트클럽,서울 구로구 도림천로 344-0,기타레저스포츠,453
70,항동저수지,서울 구로구,자연경관(하천/해양),431
71,천왕근린공원,서울 구로구 금오로 878-0,도시공원,413
72,리씽크개봉관,서울 구로구 경인로 304-0,기타쇼핑시설,407
73,구로개봉유수지생태공원,서울 구로구,도시공원,400
74,베스트웨스턴프리미어구로호텔,서울 구로구 디지털로32길 72-0,호텔,362
75,평화의 소녀상,서울 구로구,역사유물,361
76,안양천c축구장,서울 구로구,레저스포츠시설,355
77,화원상상어린이공원,서울 구로구 벚꽃로 490-0,도시공원,346
78,컴뱃밀리터리샵,서울 구로구 시흥대로 525-0,기타쇼핑시설,329
79,본모텔,서울 구로구 경인로20나길 50-0,모텔,310
80,구로어린이교통공원,서울 구로구,도시공원,283
81,신도림오페라하우스,서울 구로구,공연시설,282
82,블리스모텔,서울 구로구 공원로8길 30-14,모텔,273
82,삐아제모텔,서울 구로구 경인로20나길 6-0,모텔,273
82,유로파라텔,서울 구로구 새말로18길 142-0,모텔,273
85,모텔애마,서울 구로구 구로동로 5-7,모텔,272
85,그린아트홀,서울 구로구 경인로 661-0,공연시설,272
87,다이소구로디지털2호점,서울 구로구 시흥대로 557-0,기타쇼핑시설,262
88,2001아울렛소극장키즈홀구로점,서울 구로구 중앙로1길 36-0,기타문화관광지,255
89,릴미니멀리움현대디큐브점,서울 구로구 경인로 662-0,기타쇼핑시설,251
