순위,관광지명,주소,분류,외지인 검색 수
1,고척스카이돔,서울 구로구 경인로 430-0,레저스포츠시설,48674
2,라마다서울신도림호텔,서울 구로구 경인로 624-0,호텔,31384
3,롯데시티호텔구로,서울 구로구 디지털로 300-0,호텔,28544
4,고척근린공원,서울 구로구,도시공원,26438
5,포포인츠 바이 쉐라톤서울 구로,서울 구로구 디지털로32길 72-0,호텔,23873
6,푸른수목원,서울 구로구 연동로 240-0,자연공원,23613
7,CGV구로,서울 구로구 구로중앙로 152-0,공연시설,14510
8,가리봉시장,서울 구로구,시장,14003
9,구로시장,서울 구로구 구로동로22길 17-4,시장,13672
10,디큐브아트센터,서울 구로구 경인로 662-0,공연시설,12609
11,지밸리몰,서울 구로구 디지털로 300-0,쇼핑몰,10688
12,리치몰,서울 구로구 구로중앙로 134-0,쇼핑몰,7555
13,개봉중앙시장,서울 구로구 개봉로17길 34-0,시장,6979
14,구로리공원,서울 구로구 구로중앙로 13-0,도시공원,6828
15,쉐라톤서울디큐브시티호텔,서울 구로구 경인로 662-0,호텔,6805
16,거리공원,서울 구로구,도시공원,6045
17,호텔컬리넌구로,서울 구로구 시흥대로 533-0,호텔,5983
18,롯데시네마신도림,서울 구로구 경인로 662-0,공연시설,5337
19,남구로시장,서울 구로구 구로동로26길 25-0,시장,5047
20,천왕산가족캠핑장,서울 구로구 연동로12길 149-0,캠핑,5024
21,코업시티호텔,서울 구로구 경인로20가길 19-0,호텔,3761
22,구로아트밸리예술극장,서울 구로구 가마산로25길 9-24,공연시설,3556
23,고척근린시장,서울 구로구 경인로33길 103-0,시장,3364
24,씨네큐신도림점,서울 구로구 새말로 97-0,공연시설,3210
25,라마다호텔서울신도림,서울 구로구 경인로 624-0,호텔,2977
26,오류동역광장,서울 구로구,도시공원,2383
27,사모아쇼핑,서울 구로구 구일로10길 93-0,쇼핑몰,2373
28,쎄비앙호텔,서울 구로구 경인로22길 37-0,모텔,2370
29,고척스카이돔축구장,서울 구로구 안양천로 545-0,레저스포츠시설,2322
30,넘버25호텔신도림점,서울 구로구 공원로6가길 22-0,모텔,2310
31,모텔봄남구로점,서울 구로구 구로동로25길 26-0,모텔,2009
32,구로제이에스호스텔,서울 구로구 남부순환로105길 32-0,모텔,1814
33,갤러리아호텔,서울 구로구 경인로22길 36-0,호텔,1644
34,베니키아프리미어호텔베르누이,서울 구로구 경인로 229-0,호텔,1625
35,베르투모텔,서울 구로구 새말로16길 62-0,모텔,1422
36,레몬트리모텔,서울 구로구 경인로20나길 44-0,모텔,1362
37,노벰버모텔,서울 구로구 공원로6가길 20-0,모텔,1303
38,구로거리공원,서울 구로구,도시공원,1280
39,서울특별시교육청과학전시관남부분관,서울 구로구 구로중앙로27나길 21-0,전시시설,1229
40,예술나무씨어터,서울 구로구 구로중앙로 134-0,공연시설,1215
41,오아시스모텔,서울 구로구 디지털로32길 97-10,모텔,1123
42,코코모호텔,서울 구로구 새말로 20-0,호텔,1086
