업종대분류명,업종중분류명,중분류 소비액
쇼핑업,레저용품쇼핑,1.0138542103E10
쇼핑업,대형쇼핑몰,7.25491795E9
쇼핑업,관광기념품,4.853826E7
숙박업,캠핑장/펜션,3.94171E7
숙박업,기타숙박,2.785358716E9
숙박업,콘도,351000.0
식음료업,식음료,3.9818739563E10
여가서비스업,골프장,3.623519706E9
여가서비스업,기타레저,6.73737821E8
여가서비스업,문화서비스,4.43263928E8
여가서비스업,관광유원시설,5.34169E7
운송업,수상운송,3.4414096E7
운송업,렌터카,2.11331E7
운송업,육상운송,1.0
