순위,관광지명,주소,분류,현지인 검색 수
1,해미읍성,충남 서산시 남문2로 143-0,역사유적지,26001
2,삼길포항,충남 서산시,자연경관(하천/해양),12547
3,중앙호수공원,충남 서산시 호수공원2로 38-0,도시공원,8567
4,개심사,충남 서산시 개심사로 321-86,종교성지,6019
5,서산동부전통시장,충남 서산시 시장3길 3-0,시장,5194
6,롯데시네마서산,충남 서산시 율지18로 38-0,공연시설,4254
7,서산유기방가옥,충남 서산시 이문안길 72-10,역사유적지,4081
8,CGV서산,충남 서산시 안견로 242-0,공연시설,3455
9,간월암,충남 서산시 간월도1길 119-29,종교성지,3282
10,대산항,충남 서산시 대죽1로 301-15,자연경관(하천/해양),2832
11,서산수골프앤리조트,충남 서산시 삼길포7로 6-0,육상레저스포츠,2818
12,간월도,충남 서산시,자연경관(하천/해양),2782
13,벌천포해수욕장,충남 서산시,자연경관(하천/해양),2391
14,황금산,충남 서산시,자연경관(산),2194
15,문수사,충남 서산시 문수골길 201-0,종교성지,2132
16,서산공군체력단련장,충남 서산시,육상레저스포츠,2078
17,팔봉산,충남 서산시,자연경관(산),1722
18,서산버드랜드,충남 서산시 천수만로 655-73,기타관광,1655
19,삼길포어시장,충남 서산시 삼길포1로 0-0,시장,1603
20,한화이글스서산경기장,충남 서산시 성연3로 240-72,레저스포츠시설,1589
21,대산항관리부두,충남 서산시 대죽1로 301-15,자연경관(하천/해양),1498
22,부석사,충남 서산시 부석사길 243-0,종교성지,1283
23,용현계곡,충남 서산시 마애삼존불길 0-0,자연경관(산),1223
24,창리선착장,충남 서산시 창리2길 66-0,교통시설,1125
25,쉼이있는정원,충남 서산시 모월3길 1-15,도시공원,990
26,다울관광농원,충남 서산시 생동사동길 204-8,농/산/어촌체험,989
27,아리아호텔,충남 서산시 동헌로 94-0,모텔,965
28,용현자연휴양림,충남 서산시 마애삼존불길 339-0,자연공원,916
29,구도선착장,충남 서산시 팔봉1로 748-0,교통시설,864
30,헬로호텔,충남 서산시 읍내2로 14-0,호텔,852
31,판다팜서산점,충남 서산시 고운로 281-0,기타쇼핑시설,827
32,삼원레저타운캠핑장,충남 서산시 진장서낭골길 204-0,캠핑,822
33,서산마애여래삼존상,충남 서산시 마애삼존불길 65-13,역사유적지,801
34,솔감저수지,충남 서산시,자연경관(하천/해양),764
35,서산시스케이트장,충남 서산시,육상레저스포츠,730
36,펀앤포크호텔서산시청점,충남 서산시 번화4길 6-1,모텔,649
37,고남저수지,충남 서산시,자연경관(하천/해양),640
38,고풍저수지,충남 서산시,자연경관(하천/해양),631
39,간월도선착장,충남 서산시 간월도1길 0-0,교통시설,621
40,웅도,충남 서산시,자연경관(하천/해양),582
41,가야산,충남 서산시,자연경관(산),570
42,다이소서산본점,충남 서산시 서해로 3374-0,기타쇼핑시설,533
43,라온무인호텔,충남 서산시 운암로 570-0,모텔,492
44,타임호텔,충남 서산시 읍내2로 19-0,호텔,488
45,대산호텔,충남 서산시 구진로 21-3,모텔,478
46,풍전저수지,충남 서산시,자연경관(하천/해양),473
47,브라운도트호텔서산점,충남 서산시 안견로 284-0,호텔,462
48,대한승마원,충남 서산시 삼송버드실길 53-15,육상레저스포츠,420
49,왕산포구,충남 서산시,교통시설,401
50,벌천포오토캠핑장,충남 서산시 벌천포길 93-20,캠핑,398
51,노벰버호텔,충남 서산시 읍내2로 17-0,호텔,396
51,구도선착장,충남 서산시 팔봉1로 753-0,교통시설,396
53,프리마모텔,충남 서산시 읍내6로 13-1,모텔,394
54,성암저수지,충남 서산시,자연경관(하천/해양),393
55,서산문화원,충남 서산시 부춘공원2로 11-0,교육시설,377
56,톡무인텔,충남 서산시 상홍검동길 34-22,모텔,372
57,벌말선착장,충남 서산시 가로림로 972-1,교통시설,370
58,서산국화축제,충남 서산시 복남골길 31-1,기타문화관광지,356
59,서광사,충남 서산시 부춘산1로 44-0,종교성지,352
60,서산시야외인라인스케이트장,충남 서산시,육상레저스포츠,345
61,서산보보호텔,충남 서산시 읍내2로 26-0,호텔,337
62,모월저수지,충남 서산시,자연경관(하천/해양),327
62,서산류방택천문기상과학관,충남 서산시 무학로 1353-4,전시시설,327
64,팔봉수로,충남 서산시,기타관광,326
65,드칼레호텔,충남 서산시 동헌로 115-0,호텔,317
66,용비저수지,충남 서산시,자연경관(하천/해양),302
67,폰타나리조트,충남 서산시 팔봉2로 29-0,콘도미니엄,299
68,잠홍저수지수변공원,충남 서산시,기타관광,298
69,대산비즈니스호텔집,충남 서산시 충의로 1975-0,호텔,295
70,박첨지놀이전수관,충남 서산시 탑곡고양동1길 113-9,기타문화관광지,289
71,프로포즈모텔,충남 서산시 읍내1로 27-0,모텔,283
72,네오텔,충남 서산시 읍내1로 17-0,모텔,280
73,호텔24st프리스티지,충남 서산시 읍내1로 24-0,모텔,279
74,아이리스호텔,충남 서산시 동헌로 93-0,모텔,265
75,고든남글램핑&셀프바베큐,충남 서산시 서해로 3013-0,캠핑,261
76,호텔645,충남 서산시 소탐5길 14-0,모텔,248
77,나이스파크골프장,충남 서산시 바위백이길 12-0,육상레저스포츠,246
78,서산해미천벚꽃길,충남 서산시,기타관광,244
78,중왕리수로,충남 서산시,자연경관(하천/해양),244
80,팔봉산감자축제,충남 서산시,기타문화관광지,241
81,이슬펜션,충남 서산시 마애삼존불길 115-3,펜션/민박,240
81,저스트슬립호텔서산호수공원점,충남 서산시 읍내3로 12-0,호텔,240
83,백제의미소펜션,충남 서산시 봉운로 982-13,펜션/민박,239
84,백악관모텔,충남 서산시 동헌로 99-0,모텔,234
84,잠홍저수지,충남 서산시,자연경관(하천/해양),234
86,개심사대웅전,충남 서산시 개심사로 321-86,역사유적지,230
87,골든비지니스호텔,충남 서산시 충의로 1926-0,모텔,227
87,해미읍성역사캠핑장,충남 서산시 동문1길 42-0,캠핑,227
89,줌모텔,충남 서산시 동헌로 91-1,모텔,225
90,서산보원사지,충남 서산시,역사유적지,224
91,필모텔,충남 서산시 동헌로 119-0,모텔,212
92,리츠모텔,충남 서산시 효행7로 4-0,모텔,207
93,싸군배터리할인마트,충남 서산시 수석순환로 109-0,기타쇼핑시설,203
94,산수리계곡,충남 서산시,자연경관(산),202
95,알레호텔,충남 서산시 잠동4길 10-0,모텔,200
95,두원리퍼브서산당진점,충남 서산시 석동로 252-0,기타쇼핑시설,200
97,자자호텔,충남 서산시 구진천로 10-9,모텔,196
98,씨엘로호텔,충남 서산시 읍내6로 12-1,모텔,191
99,잠홍야구장,충남 서산시,레저스포츠시설,190
100,바다정원펜션,충남 서산시 호리영살길 124-4,펜션/민박,188
