순위,업소명,주소,분류,합산 검색 수
1,스타벅스서산예천DT점,충남 서산시 나무장1길 22-0,카페/찻집,13828
2,스타벅스서산호수점,충남 서산시 호수공원2로 33-0,카페/찻집,13623
3,맥도날드서산DT점,충남 서산시 충의로 3-0,간이음식,13433
4,카페모월,충남 서산시 관청터길 7-1,카페/찻집,9312
5,백반의신서산불고기[한식],충남 서산시 율지19길 47-16,한식,7322
6,큰마을영양굴밥,충남 서산시 간월도1길 65-0,외국식,6422
7,해미호떡,충남 서산시 읍성마을2길 15-1,간이음식,6052
8,온석커피,충남 서산시 온석2길 33-13,카페/찻집,6005
9,쿠우쿠우서산점,충남 서산시 안견로 242-0,외국식,5614
10,해미우시장,충남 서산시 읍성마을3길 24-0,외국식,5457
11,덕수네가리비1호점,충남 서산시 독곶해변길 116-0,외국식,4490
12,진국집,충남 서산시 관아문길 19-10,한식,4466
13,버거킹서산호수공원점,충남 서산시 호수공원6로 72-0,간이음식,4339
14,구움당,충남 서산시 율지2로 2-0,간이음식,3995
15,안흥일품꽃게장,충남 서산시 양열로 212-0,외국식,3971
16,카페만조,충남 서산시 중왕뱃마을길 14-0,카페/찻집,3937
17,은우커피,충남 서산시 향교3길 14-0,카페/찻집,3722
18,수타명가[중식],충남 서산시 팔봉2로 34-0,외국식,3682
19,촌,충남 서산시 잠동4길 34-0,외국식,3658
20,소박한밥상,충남 서산시 애정길 150-22,한식,3562
21,카페간월,충남 서산시 간월도1길 117-0,카페/찻집,3351
22,온센서산점,충남 서산시 호수공원4로 8-0,외국식,3265
23,영성각본점 [중식],충남 서산시 남문1로 40-1,외국식,3215
24,가보[중식],충남 서산시 호수공원9로 47-0,외국식,3166
25,옥경이네,충남 서산시 천수만로 750-0,외국식,3047
26,SUBWAY서산호수공원점,충남 서산시 호수공원12로 26-0,간이음식,2955
27,미담,충남 서산시 삼길포7로 37-0,한식,2922
28,삼성웰스토리서산수CC점,충남 서산시 삼길포7로 6-0,기타음식,2834
