연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,3.2
60~69세,10.1,7.1
50~59세,10.2,7.6
40~49세,8.9,6.3
30~39세,8.2,5.7
20~29세,13.9,9.2
10~19세,3.3,2.2
