기준연월,방문비율
20220811,63.9
20220812,57.5
20220813,58.7
20220814,63.1
20220815,34.1
20220816,49.3
20220817,56.0
20220818,56.4
20220819,54.9
20220820,46.8
20220821,37.6
20220822,31.9
20220823,40.9
20220824,41.2
20220825,40.4
20220826,41.0
20220827,48.5
20220828,41.8
20220829,35.2
20220830,31.3
20220831,38.0
20220901,33.3
20220902,51.3
20220903,49.4
20220904,41.2
20220905,28.6
20220906,34.5
20220907,46.2
20220908,46.3
20220909,46.7
20220910,51.3
20220911,51.9
20220912,45.0
20220913,30.8
20220914,33.8
20220915,38.1
20220916,39.8
20220917,43.3
20220918,44.0
20220919,42.2
20220920,55.1
20220921,57.6
20220922,60.4
20220923,63.3
20220924,64.5
20220925,57.9
20220926,55.1
20220927,52.1
20220928,50.3
20220929,52.4
20220930,33.4
20221001,68.9
20221002,71.4
20221003,46.4
20221004,43.6
20221005,36.0
20221006,38.6
20221007,37.6
20221008,51.0
20221009,53.6
20221010,53.1
20221011,61.7
20221012,57.5
20221013,53.8
20221014,57.7
20221015,54.0
20221016,57.5
20221017,57.1
20221018,68.8
20221019,67.0
20221020,57.7
20221021,58.9
20221022,62.2
20221023,55.9
20221024,53.2
20221025,59.2
20221026,54.1
20221027,64.0
20221028,66.8
20221029,61.8
20221030,40.8
20221031,35.8
20221101,51.1
20221102,50.7
20221103,47.2
20221104,46.0
20221105,48.2
20221106,45.0
20221107,32.5
20221108,37.8
