기준연월,방문비율
20220811,122.8
20220812,111.5
20220813,113.6
20220814,199.5
20220815,159.3
20220816,124.7
20220817,117.2
20220818,112.9
20220819,149.4
20220820,200.4
20220821,157.4
20220822,84.1
20220823,103.9
20220824,87.2
20220825,93.6
20220826,104.5
20220827,207.1
20220828,161.8
20220829,96.1
20220830,99.7
20220831,80.5
20220901,56.9
20220902,59.0
20220903,182.0
20220904,56.0
20220905,46.8
20220906,23.2
20220907,21.7
20220908,65.7
20220909,211.5
20220910,229.9
20220911,201.2
20220912,154.4
20220913,52.9
20220914,25.9
20220915,86.8
20220916,83.2
20220917,242.9
20220918,156.6
20220919,86.2
20220920,94.6
20220921,80.7
20220922,84.3
20220923,111.0
20220924,242.5
20220925,167.1
20220926,87.0
20220927,102.0
20220928,94.2
20220929,89.3
20220930,87.2
20221001,243.4
20221002,236.4
20221003,206.3
20221004,70.4
20221005,70.8
20221006,117.4
20221007,123.1
20221008,291.8
20221009,352.9
20221010,225.9
20221011,90.4
20221012,90.8
20221013,100.3
20221014,106.6
20221015,293.1
20221016,253.5
20221017,134.2
20221018,120.5
20221019,118.4
20221020,165.8
20221021,158.4
20221022,337.5
20221023,349.8
20221024,155.7
20221025,161.0
20221026,154.7
20221027,169.4
20221028,177.8
20221029,389.6
20221030,354.0
20221031,199.1
20221101,106.8
20221102,115.7
20221103,187.9
20221104,202.5
20221105,519.0
20221106,553.5
20221107,175.7
20221108,153.0
