동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
2604,12077,친구,지인_친구_절친,레포츠/운동,수영장_캠핑_서핑
328,4350,연인,애인_커플_여친,미식,맛집_맥주_어묵볶음
147,1895,기타가족,오빠_엄마_막내,자연경관,바다_시골_해수욕장
129,309,싱글,독신_혼자_싱글,문화예술,노래방_클럽_미술관
119,86,자녀,아들_딸_자식,휴식/힐링,호캉스_힐링_나들이
80,77,회사동료,대리_동료,역사유적,한옥_정자_한옥마을
68,13,부모님,할머니_아빠_할아버지,반려동물,유기견_반려동물_길고양이
22,0,배우자,남편_신랑_아내,,
18,0,학생,고딩_대학생_중학생,,
