순위,관광지명,주소,분류,합산 검색 수
1,녹동항,전남 고흥군 비봉로 159-0,자연경관(하천/해양),63701
2,녹동신항연안여객선터미널,전남 고흥군 비봉로 266-16,교통시설,39757
3,나로우주센터우주과학관,전남 고흥군 하반로 490-0,전시시설,19751
4,고흥우주발사전망대,전남 고흥군 해맞이로 840-0,랜드마크관광,17896
5,고흥썬밸리리조트,전남 고흥군 고흥만로 1134-0,콘도미니엄,16960
6,남열해돋이해수욕장,전남 고흥군,자연경관(하천/해양),15535
7,나로도항,전남 고흥군 나로도항길 169-0,자연경관(하천/해양),13425
8,녹동신항,전남 고흥군 비봉로 266-16,자연경관(하천/해양),9912
9,고흥시장,전남 고흥군 시장길 20-0,시장,7039
10,나로도연안여객선터미널,전남 고흥군 나로도항길 120-7,교통시설,6536
11,소록도,전남 고흥군,자연경관(하천/해양),5108
12,나로힐링캠핑장,전남 고흥군 우주로 3810-7,캠핑,5062
13,팔영산편백치유의숲,전남 고흥군,자연공원,5060
14,대전해수욕장,전남 고흥군,자연경관(하천/해양),4536
15,해창만오토캠핑장,전남 고흥군 팔영로 405-0,캠핑,4089
16,익금해수욕장,전남 고흥군,자연경관(하천/해양),3869
17,팔영산자연휴양림,전남 고흥군 팔영로 1347-418,자연공원,3630
18,팔영대교관광안내소,전남 고흥군,기타관광,3482
19,거금도,전남 고흥군,자연경관(하천/해양),3334
20,팔영산오토캠핑장,전남 고흥군 팔봉길 19-55,캠핑,3224
21,능가사,전남 고흥군 팔봉길 21-0,종교성지,3184
22,애도,전남 고흥군,자연경관(하천/해양),3182
23,우두항,전남 고흥군,자연경관(하천/해양),2931
24,오천항,전남 고흥군,자연경관(하천/해양),2759
25,거금도생태공원,전남 고흥군 거금일주로 0-0,도시공원,2695
26,고흥분청문화박물관,전남 고흥군 분청문화박물관길 99-0,전시시설,2636
27,발포해수욕장,전남 고흥군,자연경관(하천/해양),2415
28,소록도중앙공원,전남 고흥군,도시공원,2372
29,나로우주해수욕장,전남 고흥군,자연경관(하천/해양),2305
30,풍류해수욕장,전남 고흥군,자연경관(하천/해양),2297
31,풍남항,전남 고흥군 천마로 1412-14,자연경관(하천/해양),2163
32,신양선착장,전남 고흥군 대신로 276-0,교통시설,2153
33,봉래산,전남 고흥군,자연경관(산),2072
34,녹동바다정원,전남 고흥군,도시공원,2000
35,용바위,전남 고흥군,기타관광,1961
36,여호항,전남 고흥군 여호해안길 48-0,자연경관(하천/해양),1887
37,우두해수욕장,전남 고흥군 우천우두길 24-91,자연경관(하천/해양),1876
38,오천몽돌해변,전남 고흥군,자연경관(하천/해양),1776
39,외나로도,전남 고흥군,자연경관(하천/해양),1764
40,고흥우주천문과학관,전남 고흥군 장기산선암길 353-0,전시시설,1660
41,거금도해양낚시공원,전남 고흥군 신촌내동길 18-132,수상레저스포츠,1599
42,염포해수욕장,전남 고흥군,자연경관(하천/해양),1576
43,고흥만방조제공원,전남 고흥군 고흥만로 1156-0,도시공원,1542
44,연홍도,전남 고흥군 연홍길 0-0,자연경관(하천/해양),1505
45,용동해수욕장,전남 고흥군,자연경관(하천/해양),1484
46,염포항,전남 고흥군,자연경관(하천/해양),1417
47,연소해수욕장,전남 고흥군,자연경관(하천/해양),1372
48,호텔갤러리,전남 고흥군 녹동신항1길 34-0,호텔,1327
49,금진항,전남 고흥군,자연경관(하천/해양),1311
50,고흥작약꽃밭,전남 고흥군,기타관광,1298
51,BM모텔,전남 고흥군 녹동신항1길 28-0,모텔,1293
52,명품무인호텔,전남 고흥군 봉동주공길 95-0,모텔,1267
53,다도해해상국립공원팔영산지구,전남 고흥군,자연공원,1214
54,녹동시장,전남 고흥군 녹동시장길 39-0,시장,1180
55,중산일몰전망대,전남 고흥군 고흥로 3777-0,랜드마크관광,1146
56,더블유호텔,전남 고흥군 고흥로 1768-15,호텔,1134
57,스위스무인텔,전남 고흥군 봉동주공길 91-0,모텔,1081
58,팔영산탐방지원센터,전남 고흥군 팔봉길 5-0,기타관광,1072
59,광주학생해양수련원,전남 고흥군 천마로 2733-0,육상레저스포츠,1049
60,발포항,전남 고흥군 충무사길 97-0,자연경관(하천/해양),1015
61,해그라미캠핑장,전남 고흥군 평산길 98-0,캠핑,1004
62,금탑사,전남 고흥군 금탑로 842-0,종교성지,999
63,금장해수욕장,전남 고흥군,자연경관(하천/해양),997
64,장선해변,전남 고흥군,자연경관(하천/해양),941
65,하얀노을호텔,전남 고흥군 와다리길 3-0,모텔,913
66,고흥포스코수련원,전남 고흥군 덕흥음쪽길 257-0,육상레저스포츠,895
67,남성리해수욕장,전남 고흥군,자연경관(하천/해양),878
68,덕흥해수욕장,전남 고흥군,자연경관(하천/해양),866
69,녹동신항선착장,전남 고흥군,교통시설,855
70,낭만서프하우스,전남 고흥군 해맞이로 680-0,펜션/민박,815
71,썬밸리리조트,전남 고흥군 고흥만로 1134-0,콘도미니엄,796
72,녹동방파제,전남 고흥군,자연경관(하천/해양),776
73,국립청소년우주센터,전남 고흥군 덕흥양쪽길 200-0,기타관광,760
74,거금아일랜드펜션,전남 고흥군 배천길 36-0,펜션/민박,713
75,고흥거금락한옥펜션,전남 고흥군 거금일주로 3116-19,펜션/민박,664
76,하얀노을펜션,전남 고흥군 와다리길 3-0,펜션/민박,663
77,썬비치호텔,전남 고흥군 비봉로 185-0,호텔,659
78,삼미모텔,전남 고흥군 목넘가는길 10-0,모텔,643
79,과역전통시장,전남 고흥군 시장안길 17-11,시장,639
80,스텔스모텔,전남 고흥군 봉남봉동길 17-0,모텔,606
81,나로아라펜션,전남 고흥군 창포길 210-0,펜션/민박,601
82,빅토리아호텔,전남 고흥군 천마로 2736-29,호텔,572
83,노란소쿠리,전남 고흥군 고흥로 2225-0,농/산/어촌체험,557
84,하얀파도펜션,전남 고흥군 거금일주로 1474-0,펜션/민박,552
85,제이무인호텔,전남 고흥군 녹동신항2길 18-0,모텔,537
86,수완펜션,전남 고흥군 거금일주로 834-77,펜션/민박,529
87,썬모텔,전남 고흥군 고흥로 1717-0,모텔,521
88,우도,전남 고흥군,자연경관(하천/해양),514
89,형제섬농원펜션,전남 고흥군 우주로 2464-3,펜션/민박,506
90,팔영산,전남 고흥군,자연경관(산),489
91,나로오션힐즈,전남 고흥군 우주로 2933-12,펜션/민박,486
92,고흥만벚꽃길,전남 고흥군,기타관광,481
93,도화베이스볼파크,전남 고흥군 천마로 2248-1,레저스포츠시설,480
94,녹동전통시장,전남 고흥군 녹동시장길 40-0,시장,479
95,나로비치호텔,전남 고흥군 나로도항길 94-10,호텔,476
96,천등산철쭉공원,전남 고흥군,자연공원,466
97,소원동산,전남 고흥군,기타관광,464
98,아름다운펜션민박,전남 고흥군 천마로 3152-0,펜션/민박,461
99,블루문스테이모텔,전남 고흥군 명동길 6-11,모텔,446
100,몰디브펜션,전남 고흥군 거금일주로 1466-0,펜션/민박,437
