유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라남도 순천시 , 전라남도 고흥군,23.2,1
전라남도 여수시 , 전라남도 고흥군,14.4,1
전라남도 보성군 , 전라남도 고흥군,12.4,1
전라남도 광양시 , 전라남도 고흥군,5.6,1
전라남도 화순군 , 전라남도 고흥군,3.1,1
광주광역시 북구 , 전라남도 고흥군,2.9,1
광주광역시 광산구 , 전라남도 고흥군,2.9,1
광주광역시 서구 , 전라남도 고흥군,2.2,1
전라북도 임실군 , 전라남도 고흥군,2.0,1
광주광역시 남구 , 전라남도 고흥군,1.8,1
광주광역시 동구 , 전라남도 고흥군,1.6,1
전라남도 장흥군 , 전라남도 고흥군,1.1,1
전라남도 목포시 , 전라남도 고흥군,1.1,1
전라북도 남원시 , 전라남도 고흥군,1.1,1
충청남도 공주시 , 전라남도 고흥군,0.9,1
경상남도 사천시 , 전라남도 고흥군,0.9,1
전라남도 나주시 , 전라남도 고흥군,0.9,1
경상남도 진주시 , 전라남도 고흥군,0.8,1
전라북도 익산시 , 전라남도 고흥군,0.7,1
전라남도 강진군 , 전라남도 고흥군,0.7,1
 전라남도 고흥군,전라남도 순천시,26.2,2
 전라남도 고흥군,전라남도 여수시,25.4,2
 전라남도 고흥군,전라남도 보성군,21.0,2
 전라남도 고흥군,전라남도 광양시,5.1,2
 전라남도 고흥군,광주광역시 서구,1.9,2
 전라남도 고흥군,전라남도 화순군,1.5,2
 전라남도 고흥군,전라남도 목포시,1.4,2
 전라남도 고흥군,전라남도 장흥군,1.4,2
 전라남도 고흥군,광주광역시 광산구,1.1,2
 전라남도 고흥군,광주광역시 북구,1.1,2
 전라남도 고흥군,전라남도 강진군,0.7,2
 전라남도 고흥군,전라남도 완도군,0.7,2
 전라남도 고흥군,광주광역시 동구,0.7,2
 전라남도 고흥군,광주광역시 남구,0.6,2
 전라남도 고흥군,전라남도 나주시,0.6,2
 전라남도 고흥군,전라남도 구례군,0.6,2
 전라남도 고흥군,전라남도 담양군,0.6,2
 전라남도 고흥군,전라남도 해남군,0.4,2
 전라남도 고흥군,경상남도 하동군,0.4,2
 전라남도 고흥군,전라남도 영암군,0.4,2
