순위,관광지명,주소,분류,
1,이마트/창원점,경남 창원시 성산구 원이대로 608-0,쇼핑,경상남도 창원시 성산구
2,롯데백화점/창원점,경남 창원시 성산구 중앙대로 124-0,쇼핑,경상남도 창원시 성산구
3,상남시장,경남 창원시 성산구 마디미로 28-0,쇼핑,경상남도 창원시 성산구
4,대동백화점,경남 창원시 성산구 원이대로 730-0,쇼핑,경상남도 창원시 성산구
5,롯데영플라자/창원점신관,경남 창원시 성산구 상남로 121-0,쇼핑,경상남도 창원시 성산구
6,남창원농협농수산물종합유통센터,경남 창원시 성산구 가음로 100-0,쇼핑,경상남도 창원시 성산구
7,롯데마트/시티세븐점,경남 창원시 성산구 원이대로 320-0,쇼핑,경상남도 창원시 성산구
8,교보문고/창원점,경남 창원시 성산구 중앙대로 104-0,쇼핑,경상남도 창원시 성산구
9,가음정시장,경남 창원시 성산구 대정로35번길 4-1,쇼핑,경상남도 창원시 성산구
10,반송시장,경남 창원시 성산구 원이대로473번길 20-11,쇼핑,경상남도 창원시 성산구
11,다이소/창원상남본점,경남 창원시 성산구 상남로 88-0,쇼핑,경상남도 창원시 성산구
12,삼성전자서비스/창원센터,경남 창원시 성산구 용지로 112-0,쇼핑,경상남도 창원시 성산구
13,상남분수광장,경남 창원시 성산구,자연관광지,경상남도 창원시 성산구
14,창원축구센터,경남 창원시 성산구 비음로 97-0,기타관광지,경상남도 창원시 성산구
15,상남도서관,경남 창원시 성산구 원이대로 810-0,문화시설,경상남도 창원시 성산구
16,창원시민생활체육관,경남 창원시 성산구 원이대로 692-0,기타관광지,경상남도 창원시 성산구
17,용지호수공원,경남 창원시 성산구,자연관광지,경상남도 창원시 성산구
18,정우상가,경남 창원시 성산구 원이대로 587-0,쇼핑,경상남도 창원시 성산구
19,성주사,경남 창원시 성산구 곰절길 191-0,역사관광지,경상남도 창원시 성산구
20,롯데마트/창원중앙점,경남 창원시 성산구 중앙대로 123-0,쇼핑,경상남도 창원시 성산구
21,창원스포츠파크,경남 창원시 성산구 원이대로 450-0,기타관광지,경상남도 창원시 성산구
22,롯데마트맥스/창원중앙점,경남 창원시 성산구 중앙대로 123-0,쇼핑,경상남도 창원시 성산구
23,창원컨벤션센터,경남 창원시 성산구 원이대로 362-0,문화시설,경상남도 창원시 성산구
24,롯데하이마트/상남점,경남 창원시 성산구 마디미로22번길 17-0,쇼핑,경상남도 창원시 성산구
25,성산아트홀,경남 창원시 성산구 중앙대로 181-0,공연/행사,경상남도 창원시 성산구
26,대동그린코아,경남 창원시 성산구 창원천로 288-0,쇼핑,경상남도 창원시 성산구
27,장미공원,경남 창원시 성산구,자연관광지,경상남도 창원시 성산구
28,탑마트/창원반지점,경남 창원시 성산구 창원천로 288-0,쇼핑,경상남도 창원시 성산구
29,다이소/상남2호점,경남 창원시 성산구 마디미로4번길 1-0,쇼핑,경상남도 창원시 성산구
30,성산도서관,경남 창원시 성산구 외리로 47-0,문화시설,경상남도 창원시 성산구
31,창원과학체험관,경남 창원시 성산구 충혼로72번길 16-0,문화시설,경상남도 창원시 성산구
32,삼성디지털프라자/메가스토어창원본점,경남 창원시 성산구 용지로 112-0,쇼핑,경상남도 창원시 성산구
33,충혼탑,경남 창원시 성산구 충혼로 29-0,역사관광지,경상남도 창원시 성산구
34,GS더프레시/대방점,경남 창원시 성산구 가양로124번길 5-12,쇼핑,경상남도 창원시 성산구
35,캠핑트렁크/창원점,경남 창원시 성산구 삼정자로72번길 29-0,쇼핑,경상남도 창원시 성산구
36,창원도서관,경남 창원시 성산구 두대로 203-0,문화시설,경상남도 창원시 성산구
37,창원수목원,경남 창원시 성산구,자연관광지,경상남도 창원시 성산구
38,창원중앙도서관,경남 창원시 성산구 용호로 50-0,문화시설,경상남도 창원시 성산구
39,메가박스/창원,경남 창원시 성산구 용지로 58-0,공연/행사,경상남도 창원시 성산구
40,LG전자서비스센터/창원점,경남 창원시 성산구 중앙대로100번길 13-0,쇼핑,경상남도 창원시 성산구
41,장미공원,경남 창원시 성산구,문화관광,경상남도 창원시 성산구
42,알파문구/창원점,경남 창원시 성산구 마디미로21번길 5-0,쇼핑,경상남도 창원시 성산구
43,비한스,경남 창원시 성산구 중앙대로61번길 3-0,쇼핑,경상남도 창원시 성산구
44,토월복합상가,경남 창원시 성산구 신월로 42-0,쇼핑,경상남도 창원시 성산구
45,CGV/창원더시티,경남 창원시 성산구 원이대로 320-0,공연/행사,경상남도 창원시 성산구
46,성산스포츠센터,경남 창원시 성산구 창이대로 888-0,레포츠(육상/해상/항공),경상남도 창원시 성산구
47,LG전자베스트샵/상남본점,경남 창원시 성산구 중앙대로100번길 13-0,쇼핑,경상남도 창원시 성산구
48,더스퀘어상가,경남 창원시 성산구 대암로 247-0,쇼핑,경상남도 창원시 성산구
49,창원시립테니스장,경남 창원시 성산구 비음로25번길 17-0,레포츠(육상/해상/항공),경상남도 창원시 성산구
50,의창도서관,경남 창원시 성산구 용호로 50-0,문화시설,경상남도 창원시 성산구
51,성원그랜드쇼핑,경남 창원시 성산구 동산로 124-0,쇼핑,경상남도 창원시 성산구
52,마산항/제4부두,경남 창원시 성산구 적현로 0-0,자연관광지,경상남도 창원시 성산구
53,CGV/창원상남,경남 창원시 성산구 중앙대로100번길 13-0,공연/행사,경상남도 창원시 성산구
54,늘푸른전당,경남 창원시 성산구 두대로 97-0,공연/행사,경상남도 창원시 성산구
55,하나로마트/남창원농협대방지점,경남 창원시 성산구 대정로 145-0,쇼핑,경상남도 창원시 성산구
56,용지호수공원,경남 창원시 성산구,문화관광,경상남도 창원시 성산구
57,창원축구센터/체육관,경남 창원시 성산구 비음로 97-0,기타관광지,경상남도 창원시 성산구
58,롯데시네마/창원,경남 창원시 성산구 중앙대로 124-0,공연/행사,경상남도 창원시 성산구
59,전자랜드프라이스킹/상남점,경남 창원시 성산구 마디미서로 42-0,쇼핑,경상남도 창원시 성산구
60,빅마켓/창원중앙점 건축중(2022년03월오픈예정),경남 창원시 성산구 중앙대로 123-0,쇼핑,경상남도 창원시 성산구
61,롯데마트맥스/창원중앙점 건축중(2022년03월오픈예정),경남 창원시 성산구 중앙대로 123-0,쇼핑,경상남도 창원시 성산구
62,창원온천,경남 창원시 성산구 동산로65번길 26-12,휴양관광지,경상남도 창원시 성산구
63,노블파크주상가,경남 창원시 성산구 원이대로473번길 9-0,쇼핑,경상남도 창원시 성산구
64,마산항/제5부두,경남 창원시 성산구 적현로 428-0,자연관광지,경상남도 창원시 성산구
65,골든힐골프연습장,경남 창원시 성산구 충혼로 53-0,레포츠(육상/해상/항공),경상남도 창원시 성산구
66,가음시장대상가,경남 창원시 성산구 원이대로883번길 15-24,쇼핑,경상남도 창원시 성산구
67,기업사랑공원,경남 창원시 성산구 가음정로 0-0,자연관광지,경상남도 창원시 성산구
68,성산패총,경남 창원시 성산구 성산패총로 137-0,역사관광지,경상남도 창원시 성산구
69,창원컨벤션센터,경남 창원시 성산구 원이대로 362-0,문화관광,경상남도 창원시 성산구
70,하나로마트/남양점,경남 창원시 성산구 대암로 40-18,쇼핑,경상남도 창원시 성산구
71,상남분수광장,경남 창원시 성산구,문화관광,경상남도 창원시 성산구
72,창원경륜장,경남 창원시 성산구 원이대로 470-0,레포츠(육상/해상/항공),경상남도 창원시 성산구
73,알라딘중고서점/창원상남점,경남 창원시 성산구 상남로 93-0,쇼핑,경상남도 창원시 성산구
74,창원수목원,경남 창원시 성산구,문화관광,경상남도 창원시 성산구
75,성주사,경남 창원시 성산구 곰절길 191-0,역사관광,경상남도 창원시 성산구
76,반송아이필프라자,경남 창원시 성산구 반송로 148-9,쇼핑,경상남도 창원시 성산구
77,경창상가,경남 창원시 성산구 상남로 67-0,쇼핑,경상남도 창원시 성산구
78,하나로마트/사파점,경남 창원시 성산구 동산로 156-0,쇼핑,경상남도 창원시 성산구
79,그랜드골프클럽,경남 창원시 성산구 원이대로773번길 14-0,레포츠(육상/해상/항공),경상남도 창원시 성산구
80,GS더프레시/토월점,경남 창원시 성산구 동산로 124-0,쇼핑,경상남도 창원시 성산구
81,CGV/창원더시티,경남 창원시 성산구 원이대로 320-0,문화관광,경상남도 창원시 성산구
82,창원코아상가,경남 창원시 성산구 상남로 71-0,쇼핑,경상남도 창원시 성산구
83,성원3차상가,경남 창원시 성산구 대암로 110-0,쇼핑,경상남도 창원시 성산구
84,대방녹지공원,경남 창원시 성산구,자연관광지,경상남도 창원시 성산구
85,롯데시네마/창원,경남 창원시 성산구 중앙대로 124-0,문화관광,경상남도 창원시 성산구
86,하나로마트/반림점,경남 창원시 성산구 반송로 181-0,쇼핑,경상남도 창원시 성산구
87,CGV/창원상남,경남 창원시 성산구 중앙대로100번길 13-0,문화관광,경상남도 창원시 성산구
88,다이소/창원중앙점,경남 창원시 성산구 중앙대로 123-0,쇼핑,경상남도 창원시 성산구
89,다이소/창원반송시장점,경남 창원시 성산구 반송로 148-6,쇼핑,경상남도 창원시 성산구
90,아름다운가게/창원사파점,경남 창원시 성산구 신사로 91-0,쇼핑,경상남도 창원시 성산구
91,전원상가,경남 창원시 성산구 용지로 74-0,쇼핑,경상남도 창원시 성산구
92,삼일상가,경남 창원시 성산구 중앙대로83번길 13-0,쇼핑,경상남도 창원시 성산구
93,충혼탑,경남 창원시 성산구 충혼로 29-0,역사관광,경상남도 창원시 성산구
94,유토피아골프아카데미,경남 창원시 성산구 창원천로 84-0,레포츠(육상/해상/항공),경상남도 창원시 성산구
95,창원문화원,경남 창원시 성산구 용지로239번길 19-22,문화시설,경상남도 창원시 성산구
96,불곡사,경남 창원시 성산구 대암로 55-0,역사관광지,경상남도 창원시 성산구
97,앙츠/창원센터,경남 창원시 성산구 마디미로22번길 17-0,쇼핑,경상남도 창원시 성산구
98,성원중앙상가,경남 창원시 성산구 원이대로 776-0,쇼핑,경상남도 창원시 성산구
99,마산항/제4부두,경남 창원시 성산구 적현로 0-0,자연관광,경상남도 창원시 성산구
100,롯데하이마트/창원중앙롯데마트점,경남 창원시 성산구 중앙대로 123-0,쇼핑,경상남도 창원시 성산구
