연령대,남성방문 비율,여성방문 비율
70세 이상,1.3,1.3
60~69세,6.8,3.6
50~59세,15.1,8.8
40~49세,10.7,5.9
30~39세,12.7,5.7
20~29세,14.6,6.0
10~19세,4.6,1.9
