연령대,남성방문 비율,여성방문 비율
70세 이상,2.2,2.4
60~69세,5.0,4.6
50~59세,8.8,6.6
40~49세,10.5,8.7
30~39세,10.1,8.2
20~29세,10.2,11.0
10~19세,5.3,5.3
