동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,53,기타가족,가족,미식,카페_떡갈비_국수,국립 남해편백자연휴양림
0,43,,,자연경관,휴양림_해변_해안,국립 남해편백자연휴양림
0,21,,,휴식/힐링,힐링,국립 남해편백자연휴양림
0,3,,,체험,갯벌체험_족욕체험,국립 남해편백자연휴양림
0,3,,,역사유적,한옥마을_다리,국립 남해편백자연휴양림
0,2,,,문화예술,미술관,국립 남해편백자연휴양림
