연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,3.2
60~69세,8.5,6.8
50~59세,10.9,9.6
40~49세,11.6,7.9
30~39세,8.6,7.3
20~29세,9.0,6.5
10~19세,2.6,2.5
