순위,관광지명,주소,분류
1,전주동물원,전북 전주시 덕진구 소리로 68-0,휴양관광지
2,전주덕진공원,전북 전주시 덕진구 권삼득로 390-0,자연관광지
3,한국도로공사 수목원,전북 전주시 덕진구,자연관광지
4,이마트/에코시티점,전북 전주시 덕진구 세병서로 9-0,쇼핑
5,홈플러스/전주점,전북 전주시 덕진구 백제대로 771-0,쇼핑
6,롯데마트맥스/송천점,전북 전주시 덕진구 송천중앙로 82-0,쇼핑
7,아중호수,전북 전주시 덕진구,자연관광지
8,모래내시장,전북 전주시 덕진구 모래내4길 0-0,쇼핑
9,전주월드컵경기장,전북 전주시 덕진구 기린대로 1055-0,기타관광지
10,전주한옥레일바이크,전북 전주시 덕진구 동부대로 420-0,레포츠(육상/해상/항공)
11,하나로마트/전주점,전북 전주시 덕진구 비석날로 20-0,쇼핑
12,전주동물원,전북 전주시 덕진구 소리로 68-0,문화관광
13,전주종합경기장,전북 전주시 덕진구 기린대로 451-0,기타관광지
14,한국도로공사 수목원,전북 전주시 덕진구,자연관광
15,세병호,전북 전주시 덕진구,자연관광지
16,팔복예술공장,전북 전주시 덕진구 구렛들1길 46-0,문화시설
17,전주덕진공원,전북 전주시 덕진구 권삼득로 390-0,문화관광
18,덕진광장,전북 전주시 덕진구 덕진광장로 3-0,자연관광지
19,다농엘마트,전북 전주시 덕진구 시천로 96-14,쇼핑
20,전주시농수산물도매시장,전북 전주시 덕진구 동부대로 1185-0,쇼핑
21,로마네시티,전북 전주시 덕진구,쇼핑
22,한국소리문화의전당,전북 전주시 덕진구 소리로 31-0,공연/행사
23,메가월드/전주점,전북 전주시 덕진구 동부대로 1229-0,쇼핑
24,다이소/전주에코시티점,전북 전주시 덕진구 과학로 65-0,쇼핑
25,기지제수변공원,전북 전주시 덕진구,자연관광지
26,삼성전자서비스/전주센터,전북 전주시 덕진구 견훤로 266-0,쇼핑
27,다이소/전주터미널점,전북 전주시 덕진구 전주천동로 463-0,쇼핑
28,머털낚시/전주본점,전북 전주시 덕진구 장동길 13-0,레포츠(육상/해상/항공)
29,롯데마트/송천점 건축중(2021년12월오픈예정),전북 전주시 덕진구 송천중앙로 82-0,쇼핑
30,팔복예술공장,전북 전주시 덕진구 구렛들1길 46-0,문화관광
31,세병공원,전북 전주시 덕진구,자연관광지
32,노브랜드/전주송천점,전북 전주시 덕진구,쇼핑
33,삼성전자서비스/송천센터,전북 전주시 덕진구 송천중앙로 192-0,쇼핑
34,모던하우스/전주송천점,전북 전주시 덕진구 송천중앙로 225-0,쇼핑
35,다이소/전주혁신도시점,전북 전주시 덕진구 기지로 78-0,쇼핑
36,전주실내체육관,전북 전주시 덕진구 권삼득로 308-0,기타관광지
37,호남제일문,전북 전주시 덕진구,기타관광지
38,전주수목원봄바람페스티벌,전북 전주시 덕진구 번영로 462-45,기타관광지
39,다이소/전주인후2호점,전북 전주시 덕진구 견훤로 203-0,쇼핑
40,전주시농수산물도매시장,전북 전주시 덕진구 동부대로 1183-0,쇼핑
41,전주월드컵경기장,전북 전주시 덕진구 기린대로 1055-0,문화관광
42,다이소/전주하가점,전북 전주시 덕진구 가리내로 262-0,쇼핑
43,아중도서관,전북 전주시 덕진구 무삼지2길 7-0,문화시설
44,전주실내체육관,전북 전주시 덕진구 백제대로 567-0,기타관광지
45,덕진체련공원,전북 전주시 덕진구,자연관광지
46,다이소/전주송천점,전북 전주시 덕진구 천마산로 53-0,쇼핑
47,롯데마트/송천점,전북 전주시 덕진구 송천중앙로 82-0,쇼핑
48,다이소/전주인후점,전북 전주시 덕진구 건산로 227-0,쇼핑
49,아중체련공원,전북 전주시 덕진구 한배미6길 23-0,자연관광지
50,디오니스토어/전주본점,전북 전주시 덕진구 원동로 16-0,쇼핑
51,전북어린이창의체험관,전북 전주시 덕진구 조경단로 258-18,문화시설
52,전주한옥레일바이크,전북 전주시 덕진구 동부대로 420-0,레저스포츠
53,메가박스/송천,전북 전주시 덕진구 동부대로 1215-0,공연/행사
54,진안로컬푸드/호성점,전북 전주시 덕진구 동부대로 930-0,쇼핑
55,전주월드컵골프장,전북 전주시 덕진구 온고을로 672-0,레포츠(육상/해상/항공)
56,메가박스/전주혁신점,전북 전주시 덕진구 기지로 77-0,공연/행사
57,파인트리몰,전북 전주시 덕진구 송천중앙로 225-0,쇼핑
58,완주로컬푸드해피스테이션/하가점,전북 전주시 덕진구 가련산로 26-7,쇼핑
59,아중호수,전북 전주시 덕진구,자연관광
60,삼성디지털프라자/전주본점,전북 전주시 덕진구 견훤로 266-0,쇼핑
61,영풍문고/전주터미널점,전북 전주시 덕진구 가리내로 70-0,쇼핑
62,올랜드아울렛/전주점,전북 전주시 덕진구 만성중앙로 59-0,쇼핑
63,전주수목원봄바람페스티벌,전북 전주시 덕진구 번영로 462-45,문화관광
64,전주청과물공판장,전북 전주시 덕진구 동부대로 1181-0,쇼핑
65,한국소리문화의전당,전북 전주시 덕진구 소리로 31-0,문화관광
66,전주시립송천도서관,전북 전주시 덕진구 솔내로 212-0,문화시설
67,한내로벚꽃길,전북 전주시 덕진구,기타관광지
68,전주원예농협공판장,전북 전주시 덕진구 동부대로 1181-0,쇼핑
69,CGV/전주에코시티,전북 전주시 덕진구 세병2길 10-0,공연/행사
70,득템/전주점,전북 전주시 덕진구 오정1길 27-0,쇼핑
71,롯데슈퍼/인후점,전북 전주시 덕진구 건산로 255-0,쇼핑
72,전주농협로컬푸드앤하나로마트/아중점,전북 전주시 덕진구 건산로 286-0,쇼핑
73,전주실내배드민턴장,전북 전주시 덕진구 소리로 6-0,기타관광지
74,롯데하이마트/송천점,전북 전주시 덕진구 송천중앙로 186-0,쇼핑
75,가구스타/전주점,전북 전주시 덕진구 쪽구름로 190-23,쇼핑
76,세병호,전북 전주시 덕진구,자연관광
77,다이소/전주우아점,전북 전주시 덕진구 백제대로 758-0,쇼핑
78,탑텐/전주에코시티점,전북 전주시 덕진구 과학로 31-0,쇼핑
79,롯데시네마/전주송천,전북 전주시 덕진구 송천중앙로 225-0,문화관광
80,롯데마트맥스/송천점 휴관중(2022년01월오픈예정),전북 전주시 덕진구 송천중앙로 82-0,쇼핑
81,롯데하이마트/송천점,전북 전주시 덕진구 송천중앙로 247-0,쇼핑
82,다이소/전북대점,전북 전주시 덕진구 명륜4길 7-0,쇼핑
83,덕진광장,전북 전주시 덕진구 덕진광장로 3-0,문화관광
84,폴탑식자재마트,전북 전주시 덕진구 혁신로 699-0,쇼핑
85,와이식자재마트/진북점,전북 전주시 덕진구 태진로 77-0,쇼핑
86,전주시립금암도서관,전북 전주시 덕진구 거북바우로 13-0,문화시설
87,전북어린이창의체험관,전북 전주시 덕진구 조경단로 258-18,문화관광
88,한샘인테리어/전주점,전북 전주시 덕진구 가리내로 46-0,쇼핑
89,성락프라자,전북 전주시 덕진구 명주5길 11-0,쇼핑
90,롯데시네마/전주송천,전북 전주시 덕진구 송천중앙로 225-0,공연/행사
91,전주시립건지도서관,전북 전주시 덕진구 호성로 25-0,문화시설
92,전주드림랜드,전북 전주시 덕진구 소리로 68-0,휴양관광지
93,롯데하이마트/인후점,전북 전주시 덕진구 안덕원로 276-0,쇼핑
94,다이소/전주송천1가행복점,전북 전주시 덕진구 시천로 17-0,쇼핑
95,CGV/전주에코시티,전북 전주시 덕진구 세병2길 10-0,문화관광
96,덕진수영장,전북 전주시 덕진구 들사평로 50-0,기타관광지
97,원웨이피트니스/송천에코점,전북 전주시 덕진구 화암4길 60-0,레포츠(육상/해상/항공)
98,전자랜드프라이스킹/인후점,전북 전주시 덕진구 건산로 192-0,쇼핑
99,롯데슈퍼/송천점,전북 전주시 덕진구 솔내로 121-0,쇼핑
100,올리브영/전주혁신도시점,전북 전주시 덕진구 기지로 77-0,쇼핑
