순위,업소명,주소,분류,외지인 검색 수
1,고궁전주본점 [한식],전북 전주시 덕진구 송천중앙로 33-0,한식,19402
2,디오니카페,전북 전주시 덕진구 원동로 16-0,카페/찻집,10786
3,한국관본점,전북 전주시 덕진구 기린대로 425-0,한식,10736
4,스타벅스전주인후DT점,전북 전주시 덕진구 아중로 135-0,카페/찻집,9296
5,호남각[한식],전북 전주시 덕진구 시천로 65-0,한식,8104
6,쿠우쿠우전주송천점,전북 전주시 덕진구 사근1길 31-0,외국식,7139
7,스타벅스전주IC DT점,전북 전주시 덕진구 기린대로 1022-0,카페/찻집,6425
8,솔가숯불갈비,전북 전주시 덕진구 아중로 219-0,한식,5934
9,금암소바,전북 전주시 덕진구 기린대로 400-75,한식,5708
10,스타벅스전북대병원DT점,전북 전주시 덕진구 백제대로 616-0,카페/찻집,5585
11,스타벅스전주송천DT점,전북 전주시 덕진구 송천중앙로 228-0,카페/찻집,5528
12,폴바셋전주금암DT점,전북 전주시 덕진구 기린대로 411-0,카페/찻집,5427
13,SUBWAY전주송천DT점,전북 전주시 덕진구 동부대로 1004-0,간이음식,5002
14,그날의온도,전북 전주시 덕진구 원동로 45-0,카페/찻집,4998
15,스타벅스전주혁신도시점,전북 전주시 덕진구 기지로 68-0,카페/찻집,4880
16,두루미밥상,전북 전주시 덕진구 동부대로 930-0,한식,4483
17,스타벅스전주덕진광장DT점,전북 전주시 덕진구 기린대로 491-0,카페/찻집,4398
18,라보테,전북 전주시 덕진구 중동로 104-16,외국식,4317
19,웨이메이커호성점,전북 전주시 덕진구 고당1길 21-9,카페/찻집,4142
20,총체보리한우정육식당전주점,전북 전주시 덕진구 숲거리길 20-12,한식,4121
21,리파로,전북 전주시 덕진구 정여립로 924-25,카페/찻집,4008
22,맥도날드전주인후DT점,전북 전주시 덕진구 백제대로 692-0,간이음식,3924
23,맥도날드전주송천DT점,전북 전주시 덕진구 송천중앙로 200-0,간이음식,3913
24,늘채움[한식],전북 전주시 덕진구 덕진연못3길 6-0,한식,3801
25,태평집,전북 전주시 덕진구 조경단로 3-6,한식,3761
26,두거리우신탕전주송천점,전북 전주시 덕진구 동부대로 1106-0,한식,3665
27,맥도날드전주덕진DT점,전북 전주시 덕진구 기린대로 503-0,간이음식,3631
28,전라도음식이야기[한식],전북 전주시 덕진구 아중6길 14-6,한식,3627
29,투썸플레이스전주에코호수DT점,전북 전주시 덕진구 과학로 147-0,카페/찻집,3475
30,써니네집전주혁신점,전북 전주시 덕진구 중동로 104-14,외국식,3365
31,차오프라야,전북 전주시 덕진구 중동로 104-12,외국식,3247
32,버거킹전주만성SK점,전북 전주시 덕진구 온고을로 441-0,간이음식,3213
33,전주총각네게장,전북 전주시 덕진구 만성북3길 11-0,한식,2893
34,호성순대본점,전북 전주시 덕진구 소리로 205-0,한식,2877
35,물빛정원,전북 전주시 덕진구 백석길 7-11,카페/찻집,2837
36,벽계가든,전북 전주시 덕진구 백제대로 524-0,한식,2660
37,상무초밥전주송천직영점,전북 전주시 덕진구 송천중앙로 217-0,외국식,2606
38,두거리우신탕전주혁신도시점,전북 전주시 덕진구 혁신로 370-0,한식,2595
39,기차길옆오막살이,전북 전주시 덕진구 인교9길 71-0,한식,2592
40,씨플랫송천점,전북 전주시 덕진구 화암4길 60-0,간이음식,2557
41,현대옥아중직영점,전북 전주시 덕진구 무삼지4길 14-0,한식,2477
42,원조진안흑돼지,전북 전주시 덕진구 정언신로 173-1,한식,2313
43,바다꽃게탕본점,전북 전주시 덕진구 아중1길 13-1,한식,2270
44,빈타이혁신점,전북 전주시 덕진구 안전로 108-14,카페/찻집,2244
45,갑기회관본점,전북 전주시 덕진구 상리로 50-0,한식,2237
46,만수식당본점,전북 전주시 덕진구 사거리길 49-0,한식,2129
47,금암피순대,전북 전주시 덕진구 기린대로 400-59,한식,2126
48,Oblc레스토랑,전북 전주시 덕진구 만성북1길 7-0,외국식,2080
49,신돈조선별관본점,전북 전주시 덕진구 석소로 90-9,한식,2063
50,달빛에구운고등어만성점,전북 전주시 덕진구 만성중앙로 54-47,한식,2039
51,버거킹전주송천DT점,전북 전주시 덕진구 동부대로 1030-0,간이음식,1993
