순위,업소명,주소,분류,합산 검색 수
1,고궁전주본점 [한식],전북 전주시 덕진구 송천중앙로 33-0,한식,20491
2,디오니카페,전북 전주시 덕진구 원동로 16-0,카페/찻집,14922
3,스타벅스전주인후DT점,전북 전주시 덕진구 아중로 135-0,카페/찻집,12425
4,한국관본점,전북 전주시 덕진구 기린대로 425-0,한식,11313
5,호남각[한식],전북 전주시 덕진구 시천로 65-0,한식,10549
6,쿠우쿠우전주송천점,전북 전주시 덕진구 사근1길 31-0,외국식,10108
7,스타벅스전주IC DT점,전북 전주시 덕진구 기린대로 1022-0,카페/찻집,9393
8,스타벅스전주송천DT점,전북 전주시 덕진구 송천중앙로 228-0,카페/찻집,8287
9,SUBWAY전주송천DT점,전북 전주시 덕진구 동부대로 1004-0,간이음식,8071
10,스타벅스전북대병원DT점,전북 전주시 덕진구 백제대로 616-0,카페/찻집,7939
11,솔가숯불갈비,전북 전주시 덕진구 아중로 219-0,한식,7591
12,폴바셋전주금암DT점,전북 전주시 덕진구 기린대로 411-0,카페/찻집,7446
13,스타벅스전주혁신도시점,전북 전주시 덕진구 기지로 68-0,카페/찻집,6706
14,금암소바,전북 전주시 덕진구 기린대로 400-75,한식,6621
15,웨이메이커호성점,전북 전주시 덕진구 고당1길 21-9,카페/찻집,6609
16,총체보리한우정육식당전주점,전북 전주시 덕진구 숲거리길 20-12,한식,6556
17,그날의온도,전북 전주시 덕진구 원동로 45-0,카페/찻집,6431
18,맥도날드전주송천DT점,전북 전주시 덕진구 송천중앙로 200-0,간이음식,6272
19,라보테,전북 전주시 덕진구 중동로 104-16,외국식,6027
20,리파로,전북 전주시 덕진구 정여립로 924-25,카페/찻집,5844
21,스타벅스전주덕진광장DT점,전북 전주시 덕진구 기린대로 491-0,카페/찻집,5736
22,맥도날드전주인후DT점,전북 전주시 덕진구 백제대로 692-0,간이음식,5713
23,두거리우신탕전주송천점,전북 전주시 덕진구 동부대로 1106-0,한식,5666
24,투썸플레이스전주에코호수DT점,전북 전주시 덕진구 과학로 147-0,카페/찻집,5487
25,버거킹전주만성SK점,전북 전주시 덕진구 온고을로 441-0,간이음식,5178
26,맥도날드전주덕진DT점,전북 전주시 덕진구 기린대로 503-0,간이음식,5056
27,두루미밥상,전북 전주시 덕진구 동부대로 930-0,한식,4939
28,써니네집전주혁신점,전북 전주시 덕진구 중동로 104-14,외국식,4843
29,태평집,전북 전주시 덕진구 조경단로 3-6,한식,4766
30,전라도음식이야기[한식],전북 전주시 덕진구 아중6길 14-6,한식,4531
31,차오프라야,전북 전주시 덕진구 중동로 104-12,외국식,4369
32,호성순대본점,전북 전주시 덕진구 소리로 205-0,한식,4210
33,씨플랫송천점,전북 전주시 덕진구 화암4길 60-0,간이음식,4207
34,늘채움[한식],전북 전주시 덕진구 덕진연못3길 6-0,한식,4203
35,상무초밥전주송천직영점,전북 전주시 덕진구 송천중앙로 217-0,외국식,4166
36,물빛정원,전북 전주시 덕진구 백석길 7-11,카페/찻집,4104
37,전주총각네게장,전북 전주시 덕진구 만성북3길 11-0,한식,3783
38,두거리우신탕전주혁신도시점,전북 전주시 덕진구 혁신로 370-0,한식,3740
39,벽계가든,전북 전주시 덕진구 백제대로 524-0,한식,3639
40,버거킹전주송천DT점,전북 전주시 덕진구 동부대로 1030-0,간이음식,3460
41,기차길옆오막살이,전북 전주시 덕진구 인교9길 71-0,한식,3455
42,빈타이혁신점,전북 전주시 덕진구 안전로 108-14,카페/찻집,3368
43,원조진안흑돼지,전북 전주시 덕진구 정언신로 173-1,한식,3342
44,만수식당본점,전북 전주시 덕진구 사거리길 49-0,한식,3275
45,달빛에구운고등어만성점,전북 전주시 덕진구 만성중앙로 54-47,한식,3256
46,현대옥아중직영점,전북 전주시 덕진구 무삼지4길 14-0,한식,3189
47,Oblc레스토랑,전북 전주시 덕진구 만성북1길 7-0,외국식,3185
48,바다꽃게탕본점,전북 전주시 덕진구 아중1길 13-1,한식,3034
49,신돈조선별관본점,전북 전주시 덕진구 석소로 90-9,한식,2973
50,버거킹전주인후DT점,전북 전주시 덕진구 안덕원로 307-0,간이음식,2952
51,아드원,전북 전주시 덕진구 백석길 35-0,카페/찻집,2939
52,엄가네시골집24시얼큰한뼈해장국,전북 전주시 덕진구 기린대로 419-0,한식,2816
53,솔가숯불갈비만성혁신점,전북 전주시 덕진구 만성중앙로 17-16,한식,2809
54,마이산피순대,전북 전주시 덕진구 두간10길 8-0,한식,2802
55,빈타이송천점,전북 전주시 덕진구 솔내로 1-0,카페/찻집,2800
55,족보설렁탕,전북 전주시 덕진구 송천중앙로 25-0,한식,2800
57,갑기회관본점,전북 전주시 덕진구 상리로 50-0,한식,2763
58,본토담집혁신도시점,전북 전주시 덕진구 원장동길 5-0,한식,2721
59,스타벅스전주에코시티점,전북 전주시 덕진구 세병2길 10-0,카페/찻집,2708
60,착한낙지덕진구직영점,전북 전주시 덕진구 송천중앙로 193-0,외국식,2653
61,투썸플레이스전주혁신호수공원점,전북 전주시 덕진구 중동로 104-12,카페/찻집,2651
62,스타벅스전주호성DT점,전북 전주시 덕진구 동부대로 860-0,카페/찻집,2644
63,정인가든,전북 전주시 덕진구 추천로 43-0,외국식,2641
64,금암피순대,전북 전주시 덕진구 기린대로 400-59,한식,2496
65,달빛에구운고등어송천점,전북 전주시 덕진구 동부대로 1173-0,한식,2470
66,홍익돈까스전주호성점,전북 전주시 덕진구 동부대로 849-0,외국식,2421
67,김판쇠전주우족탕본점,전북 전주시 덕진구 태진로 132-0,한식,2314
68,전주밥상다잡수소,전북 전주시 덕진구 백제대로 528-0,한식,2284
69,리스토란테콜리송천점,전북 전주시 덕진구 화암4길 60-0,외국식,2231
70,통집,전북 전주시 덕진구 삼송1길 35-0,한식,2220
71,르노트르,전북 전주시 덕진구 초포다리로 136-0,카페/찻집,2211
72,짬뽕지존덕진점 [중식],전북 전주시 덕진구 기린대로 499-0,외국식,2182
73,등촌샤브칼국수에코시티점,전북 전주시 덕진구 백석로 202-0,한식,2176
74,꽃마름전주에코시티점,전북 전주시 덕진구 세병서로 22-0,외국식,2138
75,소풍,전북 전주시 덕진구 정여립로 924-9,한식,2092
76,로맨티움,전북 전주시 덕진구 가리내로 96-0,카페/찻집,2086
77,무이사회,전북 전주시 덕진구 수곡길 22-5,카페/찻집,2085
78,돔베초밥아중점,전북 전주시 덕진구 아중로 231-0,외국식,2076
79,해이루,전북 전주시 덕진구 명륜5길 9-0,한식,2068
80,진가진설렁탕전주본점,전북 전주시 덕진구 동부대로 1022-0,한식,2026
81,백두산[중식],전북 전주시 덕진구 초포다리로 170-0,외국식,1993
82,메이웨이만성본점,전북 전주시 덕진구 만성북1길 24-0,외국식,1987
83,라라코스트에코시티점,전북 전주시 덕진구 세병로 174-11,외국식,1973
84,진미반점[중식],전북 전주시 덕진구 명주3길 19-2,외국식,1968
85,빽다방베이커리전주기지제호수점,전북 전주시 덕진구 중동로 104-16,간이음식,1925
86,이연국수,전북 전주시 덕진구 견훤왕궁로 286-3,한식,1906
87,동호곱창,전북 전주시 덕진구 도당산3길 8-0,외국식,1896
88,솜초밥,전북 전주시 덕진구 만성북1길 25-0,외국식,1873
89,시즈너,전북 전주시 덕진구 만성서로 121-18,외국식,1871
90,큰집피순대,전북 전주시 덕진구 덕용4길 4-0,한식,1868
91,판갤러리,전북 전주시 덕진구 신복로 34-24,카페/찻집,1853
92,아중각[중식],전북 전주시 덕진구 석소로 92-0,외국식,1841
93,오마드,전북 전주시 덕진구 백석동로 11-0,외국식,1832
94,돌아온떡볶이,전북 전주시 덕진구 안덕원로 53-0,간이음식,1824
95,경성금돼지,전북 전주시 덕진구 동가재미2길 1-0,한식,1793
96,초록원,전북 전주시 덕진구 동부대로 820-0,외국식,1773
97,망향비빔국수전주점,전북 전주시 덕진구 온고을로 589-0,한식,1772
98,미르옥만성직영점,전북 전주시 덕진구 만성서로 160-0,한식,1761
99,할리스전주아중점,전북 전주시 덕진구 아중로 193-0,카페/찻집,1739
100,가향[중식],전북 전주시 덕진구 화암2길 10-4,외국식,1701
