순위,업소명,주소,분류,현지인 검색 수
1,디오니카페,전북 전주시 덕진구 원동로 16-0,카페/찻집,4136
2,스타벅스전주인후DT점,전북 전주시 덕진구 아중로 135-0,카페/찻집,3129
3,SUBWAY전주송천DT점,전북 전주시 덕진구 동부대로 1004-0,간이음식,3069
4,쿠우쿠우전주송천점,전북 전주시 덕진구 사근1길 31-0,외국식,2969
5,스타벅스전주IC DT점,전북 전주시 덕진구 기린대로 1022-0,카페/찻집,2968
6,스타벅스전주송천DT점,전북 전주시 덕진구 송천중앙로 228-0,카페/찻집,2759
7,웨이메이커호성점,전북 전주시 덕진구 고당1길 21-9,카페/찻집,2467
8,호남각[한식],전북 전주시 덕진구 시천로 65-0,한식,2445
9,총체보리한우정육식당전주점,전북 전주시 덕진구 숲거리길 20-12,한식,2435
10,맥도날드전주송천DT점,전북 전주시 덕진구 송천중앙로 200-0,간이음식,2359
11,스타벅스전북대병원DT점,전북 전주시 덕진구 백제대로 616-0,카페/찻집,2354
12,폴바셋전주금암DT점,전북 전주시 덕진구 기린대로 411-0,카페/찻집,2019
13,투썸플레이스전주에코호수DT점,전북 전주시 덕진구 과학로 147-0,카페/찻집,2012
14,두거리우신탕전주송천점,전북 전주시 덕진구 동부대로 1106-0,한식,2001
15,버거킹전주만성SK점,전북 전주시 덕진구 온고을로 441-0,간이음식,1965
16,리파로,전북 전주시 덕진구 정여립로 924-25,카페/찻집,1836
17,스타벅스전주혁신도시점,전북 전주시 덕진구 기지로 68-0,카페/찻집,1826
18,맥도날드전주인후DT점,전북 전주시 덕진구 백제대로 692-0,간이음식,1789
19,라보테,전북 전주시 덕진구 중동로 104-16,외국식,1710
20,솔가숯불갈비,전북 전주시 덕진구 아중로 219-0,한식,1657
21,씨플랫송천점,전북 전주시 덕진구 화암4길 60-0,간이음식,1650
22,상무초밥전주송천직영점,전북 전주시 덕진구 송천중앙로 217-0,외국식,1560
23,써니네집전주혁신점,전북 전주시 덕진구 중동로 104-14,외국식,1478
24,버거킹전주송천DT점,전북 전주시 덕진구 동부대로 1030-0,간이음식,1467
25,그날의온도,전북 전주시 덕진구 원동로 45-0,카페/찻집,1433
26,맥도날드전주덕진DT점,전북 전주시 덕진구 기린대로 503-0,간이음식,1425
27,스타벅스전주덕진광장DT점,전북 전주시 덕진구 기린대로 491-0,카페/찻집,1338
28,호성순대본점,전북 전주시 덕진구 소리로 205-0,한식,1333
29,물빛정원,전북 전주시 덕진구 백석길 7-11,카페/찻집,1267
30,달빛에구운고등어만성점,전북 전주시 덕진구 만성중앙로 54-47,한식,1217
31,버거킹전주인후DT점,전북 전주시 덕진구 안덕원로 307-0,간이음식,1176
32,만수식당본점,전북 전주시 덕진구 사거리길 49-0,한식,1146
33,두거리우신탕전주혁신도시점,전북 전주시 덕진구 혁신로 370-0,한식,1145
34,빈타이혁신점,전북 전주시 덕진구 안전로 108-14,카페/찻집,1124
35,차오프라야,전북 전주시 덕진구 중동로 104-12,외국식,1122
36,아드원,전북 전주시 덕진구 백석길 35-0,카페/찻집,1106
37,Oblc레스토랑,전북 전주시 덕진구 만성북1길 7-0,외국식,1105
38,고궁전주본점 [한식],전북 전주시 덕진구 송천중앙로 33-0,한식,1089
39,솔가숯불갈비만성혁신점,전북 전주시 덕진구 만성중앙로 17-16,한식,1044
40,스타벅스전주호성DT점,전북 전주시 덕진구 동부대로 860-0,카페/찻집,1036
41,판갤러리,전북 전주시 덕진구 신복로 34-24,카페/찻집,1035
42,원조진안흑돼지,전북 전주시 덕진구 정언신로 173-1,한식,1029
43,스타벅스전주에코시티점,전북 전주시 덕진구 세병2길 10-0,카페/찻집,1018
44,태평집,전북 전주시 덕진구 조경단로 3-6,한식,1005
45,달빛에구운고등어송천점,전북 전주시 덕진구 동부대로 1173-0,한식,989
46,짬뽕지존덕진점 [중식],전북 전주시 덕진구 기린대로 499-0,외국식,985
47,등촌샤브칼국수에코시티점,전북 전주시 덕진구 백석로 202-0,한식,983
48,벽계가든,전북 전주시 덕진구 백제대로 524-0,한식,979
49,착한낙지덕진구직영점,전북 전주시 덕진구 송천중앙로 193-0,외국식,968
50,라라코스트에코시티점,전북 전주시 덕진구 세병로 174-11,외국식,952
51,홍익돈까스전주호성점,전북 전주시 덕진구 동부대로 849-0,외국식,937
52,빈타이송천점,전북 전주시 덕진구 솔내로 1-0,카페/찻집,936
53,마이산피순대,전북 전주시 덕진구 두간10길 8-0,한식,930
54,르노트르,전북 전주시 덕진구 초포다리로 136-0,카페/찻집,920
55,금암소바,전북 전주시 덕진구 기린대로 400-75,한식,913
56,신돈조선별관본점,전북 전주시 덕진구 석소로 90-9,한식,910
57,전라도음식이야기[한식],전북 전주시 덕진구 아중6길 14-6,한식,904
58,가향[중식],전북 전주시 덕진구 화암2길 10-4,외국식,901
59,엄가네시골집24시얼큰한뼈해장국,전북 전주시 덕진구 기린대로 419-0,한식,900
60,백두산[중식],전북 전주시 덕진구 초포다리로 170-0,외국식,897
61,전주총각네게장,전북 전주시 덕진구 만성북3길 11-0,한식,890
62,리스토란테콜리송천점,전북 전주시 덕진구 화암4길 60-0,외국식,881
63,기차길옆오막살이,전북 전주시 덕진구 인교9길 71-0,한식,863
64,족보설렁탕,전북 전주시 덕진구 송천중앙로 25-0,한식,862
65,오마드,전북 전주시 덕진구 백석동로 11-0,외국식,838
66,본토담집혁신도시점,전북 전주시 덕진구 원장동길 5-0,한식,813
67,꽃마름전주에코시티점,전북 전주시 덕진구 세병서로 22-0,외국식,812
68,투썸플레이스전주혁신호수공원점,전북 전주시 덕진구 중동로 104-12,카페/찻집,786
69,통집,전북 전주시 덕진구 삼송1길 35-0,한식,778
70,정인가든,전북 전주시 덕진구 추천로 43-0,외국식,775
71,메이웨이만성본점,전북 전주시 덕진구 만성북1길 24-0,외국식,773
72,무이사회,전북 전주시 덕진구 수곡길 22-5,카페/찻집,770
73,소풍,전북 전주시 덕진구 정여립로 924-9,한식,766
74,바다꽃게탕본점,전북 전주시 덕진구 아중1길 13-1,한식,764
75,솜초밥,전북 전주시 덕진구 만성북1길 25-0,외국식,754
76,돔베초밥아중점,전북 전주시 덕진구 아중로 231-0,외국식,716
77,피자마루전주인후점,전북 전주시 덕진구 가재미4길 16-0,간이음식,715
78,진가진설렁탕전주본점,전북 전주시 덕진구 동부대로 1022-0,한식,713
79,현대옥아중직영점,전북 전주시 덕진구 무삼지4길 14-0,한식,712
80,송천참옻닭,전북 전주시 덕진구 두간로 46-3,한식,708
81,경성금돼지,전북 전주시 덕진구 동가재미2길 1-0,한식,707
82,블랙팬다이너,전북 전주시 덕진구 가리내8길 14-0,외국식,697
83,아중각[중식],전북 전주시 덕진구 석소로 92-0,외국식,681
84,롯데리아전주에코점,전북 전주시 덕진구 세병남로 25-0,간이음식,654
85,초록원,전북 전주시 덕진구 동부대로 820-0,외국식,643
86,교대미리내송천점,전북 전주시 덕진구 와룡로 58-7,한식,638
87,미카도스시전주송천에코시티점,전북 전주시 덕진구 세병남로 25-0,외국식,632
88,망향비빔국수전주점,전북 전주시 덕진구 온고을로 589-0,한식,631
89,고마워복실아,전북 전주시 덕진구 인교7길 20-10,카페/찻집,629
89,동호곱창,전북 전주시 덕진구 도당산3길 8-0,외국식,629
91,빽다방베이커리전주기지제호수점,전북 전주시 덕진구 중동로 104-16,간이음식,627
92,큰집피순대,전북 전주시 덕진구 덕용4길 4-0,한식,623
93,미르옥만성직영점,전북 전주시 덕진구 만성서로 160-0,한식,620
94,강남칼국수,전북 전주시 덕진구 용소로 71-0,한식,619
94,시즈너,전북 전주시 덕진구 만성서로 121-18,외국식,619
96,커피발전소엘오지,전북 전주시 덕진구 권삼득로 379-0,카페/찻집,611
97,할리스전주아중점,전북 전주시 덕진구 아중로 193-0,카페/찻집,601
98,김판쇠전주우족탕본점,전북 전주시 덕진구 태진로 132-0,한식,600
99,라보테송천점,전북 전주시 덕진구 송천중앙로 207-0,외국식,590
100,수원성갈비,전북 전주시 덕진구 초포로 209-0,한식,584
