동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
13556,49645,기타가족,가족_엄마_식구,미식,감자_라면_막국수
4194,30592,친구,친구_동창_지인,자연경관,계곡_공원_바다
1462,12249,배우자,주말부부_남편_와이프,휴식/힐링,힐링_신혼여행_불멍
1436,8871,부모님,아빠_부모님_아부지,레포츠/운동,낚시_수영장_캠핑
824,1591,자녀,아들_딸_청소년,반려동물,애견_펫_유기견
786,1535,학생,고딩_중딩_대학생,문화예술,노래방_영화관_카지노
764,375,연인,애인_여자친구_커플,역사유적,정자_유적지_유네스코
261,94,회사동료,대리_임원_부장,체험,수학여행_액티비티체험_배낚시체험
73,0,싱글,혼자_혼행_싱글,,
