동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
8219,80464,기타가족,오빠_언니_가족,미식,라면_막국수_맛집,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
2342,29801,친구,친구_지인_동창,자연경관,계곡_바다_바닷가,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
856,3430,연인,애인_여자친구_커플,레포츠/운동,수영장_캠핑_글램핑,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
798,1885,부모님,아빠_외할머니_어머니,역사유적,무덤_기와집_세계문화유산,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
463,1734,회사동료,대리_동료_직원,휴식/힐링,나들이_호캉스_신혼여행,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
266,1098,자녀,아들_딸_미성년자,문화예술,박물관_노래방_아쿠아리움,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
176,132,배우자,애아빠_와이프_아내,반려동물,애견_펫_반려견,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
121,12,싱글,싱글_혼자,체험,수학여행_전통놀이체험_동물체험,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
26,0,학생,고딩_대학생_중딩,,,서울태릉(문정왕후)과강릉(인순왕후)[유네스코세계문화유산]
