연령대,남성방문 비율,여성방문 비율
70세 이상,4.6,3.3
60~69세,9.5,8.2
50~59세,12.5,12.5
40~49세,9.2,8.6
30~39세,6.1,5.5
20~29세,6.5,5.1
10~19세,2.7,4.6
