연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,2.2
60~69세,11.7,7.2
50~59세,12.7,9.4
40~49세,10.2,5.6
30~39세,9.5,6.2
20~29세,11.5,5.1
10~19세,2.8,2.0
