연령대,남성방문 비율,여성방문 비율
70세 이상,4.3,4.9
60~69세,14.4,9.7
50~59세,14.9,9.1
40~49세,8.6,5.3
30~39세,8.7,4.3
20~29세,7.9,3.6
10~19세,1.7,2.0
