동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
10,54,기타가족,오빠_동생_가족,자연경관,바다_해변_연못,혼인지
2,43,연인,커플,미식,맛집_카페_크림,혼인지
0,3,,,레포츠/운동,수영장,혼인지
0,2,,,역사유적,민속촌,혼인지
