기준연월,방문비율
20220817,96.3
20220818,96.3
20220819,71.4
20220820,189.4
20220821,127.1
20220822,68.1
20220823,73.9
20220824,62.3
20220825,80.6
20220826,64.0
20220827,74.8
20220828,87.2
20220829,85.5
20220830,61.5
20220831,55.6
20220901,46.5
20220902,72.3
20220903,54.8
20220904,32.4
20220905,75.6
20220906,50.7
20220907,63.1
20220908,76.4
20220909,70.6
20220910,72.3
20220911,188.5
20220912,78.9
20220913,58.1
20220914,65.6
20220915,78.1
20220916,92.2
20220917,91.4
20220918,95.5
20220919,104.7
20220920,117.1
20220921,112.1
20220922,109.6
20220923,95.5
20220924,108.0
20220925,108.0
20220926,104.7
20220927,107.1
20220928,117.9
20220929,97.2
20220930,73.1
20221001,64.8
20221002,78.1
20221003,96.3
20221004,98.8
20221005,103.8
20221006,88.9
20221007,88.0
20221008,87.2
20221009,189.4
20221010,67.3
20221011,63.1
20221012,75.6
20221013,74.8
20221014,83.1
20221015,87.2
20221016,83.1
20221017,84.7
20221018,99.7
20221019,115.4
20221020,110.5
20221021,94.7
20221022,102.2
20221023,92.2
20221024,89.7
20221025,108.0
20221026,106.3
20221027,94.7
20221028,111.3
20221029,113.8
20221030,61.5
20221031,198.5
20221101,66.4
20221102,99.7
20221103,96.3
20221104,87.2
20221105,78.1
20221106,86.4
20221107,83.9
20221108,56.5
20221109,108.0
20221110,97.2
20221111,79.7
20221112,85.5
20221113,54.8
20221114,64.0
