연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,5.0
60~69세,11.8,11.6
50~59세,10.9,13.6
40~49세,8.2,6.7
30~39세,6.8,5.8
20~29세,5.7,4.2
10~19세,2.1,1.7
