동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
253,6180,연인,애인_남친_커플,미식,막국수_맛집_옥수수
163,511,기타가족,오빠_가족_누나,레포츠/운동,캠핑_테마공원_물놀이장
101,375,회사동료,대리_차장_동료,문화예술,노래방_수족관_공방
82,321,자녀,아들_딸_학생,자연경관,저수지_폭포_계곡
38,56,학생,고딩_중딩_대학생,반려동물,애견_애견미용_유기견
19,55,부모님,아빠_할매_친정엄마,휴식/힐링,나들이_힐링_근교여행
17,44,친구,친구_지인,역사유적,교회_기와집_다리
16,0,배우자,신부_아내_신랑,,
3,0,싱글,혼자_싱글,,
