순위,업소명,주소,분류,현지인 검색 수
1,투썸플레이스왜관DT점,경북 칠곡군 관문로 173-0,카페/찻집,3125
2,한미식당,경북 칠곡군 석전로 159-0,외국식,1237
3,블루닷,경북 칠곡군 망정1길 3-0,한식,857
4,투썸플레이스왜관매원리점,경북 칠곡군 봉계로 190-0,카페/찻집,745
5,할리스칠곡왜관점,경북 칠곡군 석적로 180-2,카페/찻집,719
6,1004-11카페,경북 칠곡군 칠곡대로 1004-11,간이음식,705
7,핸즈커피남구미IC점,경북 칠곡군 오평3길 86-0,카페/찻집,664
8,참품한우타운,경북 칠곡군 경북대로 1701-3,한식,590
9,엠비언트,경북 칠곡군 유학로 785-1,카페/찻집,565
10,바빈스커피칠곡유학산점,경북 칠곡군 성곡3길 52-0,카페/찻집,557
11,므므흐스,경북 칠곡군 매원1길 9-0,카페/찻집,469
12,천수제면소,경북 칠곡군 주산로 1192-0,한식,453
13,유타커피라운지,경북 칠곡군 금암북실1길 12-0,카페/찻집,444
14,황금원[중식],경북 칠곡군 관호8길 16-0,외국식,440
15,슈츠,경북 칠곡군 남원로3길 14-0,간이음식,433
16,만리궁[중식],경북 칠곡군 석전로12길 7-0,외국식,389
17,버들미,경북 칠곡군 학하3길 89-11,한식,367
18,커피명가동명레이크점,경북 칠곡군 한티로 115-22,카페/찻집,328
19,신라궁[한식],경북 칠곡군 한티로 578-0,한식,316
20,약샘골가든,경북 칠곡군 복성15길 51-16,한식,291
21,시크릿가든,경북 칠곡군 득명2길 97-21,카페/찻집,287
22,쉐프아이가왜관점,경북 칠곡군 구상길 236-3,외국식,276
23,인어브리즈,경북 칠곡군 구남로 101-0,간이음식,272
24,글라우베이커리카페,경북 칠곡군 달오2길 66-1,카페/찻집,268
25,롯데리아칠곡석적,경북 칠곡군 북중리3길 40-0,간이음식,267
26,버거킹경북왜관점,경북 칠곡군 중앙로 86-0,간이음식,263
27,정문반점[중식],경북 칠곡군 관문로 152-0,외국식,255
28,복터진집왜관점,경북 칠곡군 중앙로 84-0,외국식,249
29,가나안덕대구칠곡점,경북 칠곡군 가천1길 5-34,외국식,241
30,원대복집,경북 칠곡군 현대로 40-51,외국식,239
31,칠곡한우장터,경북 칠곡군 칠곡대로 839-0,한식,237
32,샤브향경북왜관점,경북 칠곡군 전원4길 13-0,외국식,235
33,황장군왜관점,경북 칠곡군 칠곡대로 1751-0,한식,232
34,여물통,경북 칠곡군 남중리1길 10-0,한식,225
34,파리바게뜨경북왜관점,경북 칠곡군 중앙로 187-0,간이음식,225
36,해밥달밥[한식],경북 칠곡군 기성3길 12-0,한식,209
37,갤러리안나,경북 칠곡군 학산3길 86-0,카페/찻집,196
37,교동면옥왜관점,경북 칠곡군 전원3길 5-0,한식,196
39,동화연,경북 칠곡군 남구미로 191-0,한식,190
40,동명주말농장,경북 칠곡군 동명팔거천2길 59-33,외국식,188
41,반송명가,경북 칠곡군 도개7길 30-18,한식,186
42,태화루[중식],경북 칠곡군 북중리3길 12-0,외국식,184
42,마켓80,경북 칠곡군 팔공산로 175-0,카페/찻집,184
44,라온가비,경북 칠곡군 매원1길 5-5,카페/찻집,182
45,형제수산,경북 칠곡군 남부3길 11-0,외국식,176
46,소소한강식당,경북 칠곡군 칠곡대로 1042-0,한식,161
46,깜빠뉴04석적점,경북 칠곡군 북중리7길 8-0,간이음식,161
48,서울깍두기,경북 칠곡군 금오대로 41-0,한식,160
49,백년찻집,경북 칠곡군 한티로 573-0,카페/찻집,159
50,현풍옛날손두부,경북 칠곡군,한식,156
51,삼3오5족발,경북 칠곡군 평장1길 55-0,외국식,154
52,부엉이버거,경북 칠곡군 매원1길 9-0,간이음식,152
52,엄마밥상,경북 칠곡군 팔공산로 157-0,한식,152
54,낙원손칼국수,경북 칠곡군 매원1길 59-0,한식,150
54,현풍닭칼국수왜관점,경북 칠곡군 중앙로 28-0,한식,150
56,조개창고칠곡석적점,경북 칠곡군 북중리12길 11-0,외국식,144
57,약목식육식당,경북 칠곡군 시장2길 3-13,한식,142
58,지호한방삼계탕왜관점,경북 칠곡군 석전로 95-0,한식,140
59,다올정,경북 칠곡군 남율1길 30-0,한식,139
60,동강풍천민물장어,경북 칠곡군 봉계로 178-0,외국식,138
60,두낫디스터브브릭하우스,경북 칠곡군 유학로 200-0,간이음식,138
60,와촌식육식당,경북 칠곡군 삼청1길 63-0,외국식,138
63,명륜진사갈비칠곡 왜관점,경북 칠곡군 평장길 21-6,한식,133
64,인디안참숯구이,경북 칠곡군 기성7길 41-0,한식,127
65,파스쿠찌구미오태점,경북 칠곡군 금오대로2길 48-0,카페/찻집,126
66,이디야커피칠곡왜관점,경북 칠곡군 달오1길 14-12,카페/찻집,123
67,고향의봄,경북 칠곡군 동명팔거천2길 21-0,외국식,122
67,포춘황토오리가마구이,경북 칠곡군 한티로 304-17,외국식,122
69,산성골오리궁뎅이,경북 칠곡군 한티로 588-0,외국식,120
70,뼈큰감자탕구미석적점,경북 칠곡군 북중리3길 9-1,한식,118
71,신호등장작구이 구미점,경북 칠곡군 금오대로 172-0,외국식,116
71,한국명가,경북 칠곡군 매원새마길 67-0,한식,116
73,투썸플레이스칠곡석적유학로점,경북 칠곡군 유학로 61-0,카페/찻집,115
74,옛날얼큰이손수제비,경북 칠곡군 팔공산로 159-0,한식,114
75,언덕위에봄날,경북 칠곡군 남계5길 189-3,외국식,110
76,수랏간,경북 칠곡군 숭산로 243-6,외국식,109
76,우리들마당,경북 칠곡군 매원1길 5-5,한식,109
76,코아분식,경북 칠곡군 동중리10길 10-0,간이음식,109
79,곤드레밥송림지,경북 칠곡군 한티로 24-0,한식,106
79,차한잔,경북 칠곡군 인동가산로 799-4,카페/찻집,106
81,투썸플레이스칠곡동명점,경북 칠곡군 한티로 502-0,카페/찻집,102
82,금화식당,경북 칠곡군 가산로 242-0,한식,100
83,정만경,경북 칠곡군 봉계로 235-0,한식,96
84,산성마루,경북 칠곡군 한티로 581-0,한식,94
84,포즈카페,경북 칠곡군 유학로 193-0,카페/찻집,94
84,웨이글,경북 칠곡군 봉계로 180-0,간이음식,94
87,호수가애,경북 칠곡군 구남로 15-0,한식,91
88,파리바게뜨칠곡석적점,경북 칠곡군 유학로 30-0,간이음식,89
89,고르디아스,경북 칠곡군 한티로 542-0,카페/찻집,83
89,정코다리북삼점,경북 칠곡군 금오대로 170-0,한식,83
91,전주쌈밥,경북 칠곡군 서중리5길 65-0,한식,82
92,DMA스튜디오,경북 칠곡군 도개7길 61-9,카페/찻집,80
92,정백정참숯구이,경북 칠곡군 북삼로 88-0,한식,80
94,고본정냉면본점,경북 칠곡군 관문로 5-0,한식,79
95,다낭쭈꾸미,경북 칠곡군 석적로 1018-3,외국식,77
95,왜관용두쭈꾸미,경북 칠곡군 자조1길 29-0,외국식,77
97,롯데리아경북왜관점,경북 칠곡군 중앙로 212-0,간이음식,76
97,봉명참숯가든,경북 칠곡군 남원로 460-0,한식,76
99,깜빠뉴04왜관점,경북 칠곡군 중앙로 185-0,간이음식,74
99,진땡이국밥,경북 칠곡군 시장1길 3-0,한식,74
