동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1262,9329,자녀,아들_딸_청소년,미식,막국수_맛집_맥주
465,2474,기타가족,엄마_오빠_막내,레포츠/운동,낚시_캠핑_등산
371,2383,연인,애인_커플_예비신부,문화예술,노래방_뮤지엄_미술관
190,776,회사동료,대리_차장_사원,자연경관,계곡_정원_저수지
49,111,친구,친구_지인,역사유적,생가_서당_한옥
48,92,학생,중딩_초등학생_고딩,휴식/힐링,힐링_생태관광_나들이
18,19,배우자,아내_신랑_와이프,반려동물,애견_반려동물_애완동물
16,2,부모님,엄빠_어머니_할머니,체험,템플스테이_농촌체험
6,0,싱글,싱글,,
