순위,관광지명,주소,분류,외지인 검색 수
1,수생식물학습원,충북 옥천군 방아실길 255-0,테마공원,18688
2,부소담악,충북 옥천군,기타관광,14058
3,장령산자연휴양림,충북 옥천군 장령산로 519-0,자연공원,12519
4,옥천육영수생가,충북 옥천군 향수길 119-0,역사유적지,5718
5,옥천금강수변친수공원,충북 옥천군,도시공원,5046
6,화인산림욕장,충북 옥천군,자연공원,5044
7,용암사,충북 옥천군 삼청2길 400-0,종교성지,4535
8,장계관광지,충북 옥천군,복합관광시설,4051
9,옥천이원묘목유통센터,충북 옥천군 묘목로 62-32,시장,4027
10,정지용생가,충북 옥천군 향수길 56-0,역사유적지,3854
11,금강유원지,충북 옥천군 금강로 596-0,복합관광시설,3240
12,한두레마을너와두리캠핑장,충북 옥천군 한두레로 387-0,캠핑,3196
13,옥천묘목축제,충북 옥천군,기타문화관광지,2805
14,옥천전통문화체험관,충북 옥천군 향수길 100-0,복합관광시설,2733
15,대청호텔,충북 옥천군 중앙로5길 6-0,호텔,2257
16,옥천선사공원,충북 옥천군,도시공원,1939
17,향수호수길,충북 옥천군,기타레저스포츠,1825
18,마로니에숲캠핑장,충북 옥천군 장찬길 205-1,캠핑,1578
18,대청밸리옥천CC,충북 옥천군 옥천농공길 147-0,육상레저스포츠,1578
20,석호리178,충북 옥천군 석호길 118-0,펜션/민박,1473
21,교동저수지,충북 옥천군,자연경관(하천/해양),1217
22,옥천재래시장,충북 옥천군 중앙로6길 8-0,시장,1107
23,리베라모텔,충북 옥천군 성왕로 1288-0,모텔,1088
24,둔주봉,충북 옥천군,자연경관(산),1042
25,백지리낚시터,충북 옥천군,수상레저스포츠,908
26,옥천독락정,충북 옥천군 연주길 170-0,역사유적지,877
27,향수옥천포도복숭아축제,충북 옥천군 관성로 53-0,기타문화관광지,861
28,바바라무인텔,충북 옥천군 성왕로 1438-0,모텔,843
29,옥천팜랜드,충북 옥천군 안터2길 158-99,캠핑,826
30,조이물,충북 옥천군 석호길 392-0,수상레저스포츠,804
31,호텔금강,충북 옥천군 옥천로 1633-0,모텔,766
32,정지용문학관,충북 옥천군 향수길 56-0,전시시설,728
33,명가모텔,충북 옥천군 성왕로 1169-0,모텔,718
34,장찬저수지,충북 옥천군,자연경관(하천/해양),681
35,대청호펜션2호점,충북 옥천군 비야대정로 313-0,펜션/민박,668
36,친수테마공원,충북 옥천군 향수3길 0-0,도시공원,656
37,환타파인펜션,충북 옥천군 비야대정로 596-78,펜션/민박,610
38,카페밀,충북 옥천군 우산로 1-0,펜션/민박,603
39,CK수상레저,충북 옥천군 안터1길 90-0,수상레저스포츠,595
40,상춘정,충북 옥천군,역사유적지,586
41,옥천학생야영장,충북 옥천군 용방1길 0-0,캠핑,579
42,옥천관광호텔,충북 옥천군 옥천로 1553-0,호텔,574
43,옥천묘목공원,충북 옥천군 이원로 830-0,도시공원,573
44,구읍벚꽃길,충북 옥천군,기타관광,559
45,개심저수지,충북 옥천군,자연경관(하천/해양),557
46,장자마을,충북 옥천군 성왕로 2034-0,펜션/민박,490
