순위,업소명,주소,분류,현지인 검색 수
1,포레포라,충북 옥천군 감로길 24-9,카페/찻집,697
2,맥우백년,충북 옥천군 성왕로 975-0,한식,585
3,방아실돼지집,충북 옥천군 방아실길 9-0,한식,428
4,카페벨리,충북 옥천군 추소길 8-41,카페/찻집,420
5,향곡산방,충북 옥천군 선사로 138-0,카페/찻집,415
6,풍미당,충북 옥천군 중앙로 23-1,간이음식,411
7,경진각[중식],충북 옥천군 중앙로4길 11-0,외국식,302
8,나의신랑은나무꾼,충북 옥천군 비야대정로 243-0,한식,301
9,대박집,충북 옥천군 성왕로 1250-0,한식,260
10,뿌리깊은나무,충북 옥천군 장계길 221-3,외국식,256
11,까페호반풍경,충북 옥천군 성왕로 2007-0,카페/찻집,229
12,옥천금강올갱이,충북 옥천군 옥천로 1491-0,한식,223
13,수반쭈꾸미,충북 옥천군 향수1길 19-23,외국식,210
14,문정식당[중식],충북 옥천군 향수3길 20-0,외국식,200
14,옥천묵집,충북 옥천군 향수7길 8-0,한식,200
14,찐한식당,충북 옥천군 지전길 14-0,한식,200
17,투썸플레이스충북옥천점,충북 옥천군 중앙로 159-0,카페/찻집,186
18,염소맛집,충북 옥천군 성왕로 1277-0,외국식,150
19,강대박,충북 옥천군 옥천로 2286-0,한식,143
20,백악관,충북 옥천군 방아실길 140-44,한식,137
21,송고가,충북 옥천군 향수길 100-0,한식,136
22,리옌,충북 옥천군 문장로3길 8-5,외국식,135
23,파리바게뜨옥천제이마트점,충북 옥천군 관성로 5-0,간이음식,132
24,명륜진사갈비충북옥천점,충북 옥천군 금장로 70-0,한식,129
25,BISTROBUBU,충북 옥천군 성신로 59-0,외국식,123
26,황가냉면,충북 옥천군 성왕로 1091-0,한식,113
27,방아실강변횟집,충북 옥천군 방아실길 140-40,외국식,109
28,선광집,충북 옥천군 지전1길 26-0,한식,108
29,모녀손만두,충북 옥천군 동부로 16-0,한식,95
30,기와,충북 옥천군 환산로 442-0,카페/찻집,93
31,지선생쌈촌,충북 옥천군 옥천로 1666-11,한식,89
32,롯데리아옥천점,충북 옥천군 중앙로 45-0,간이음식,87
33,일미해장국,충북 옥천군 금장로 105-0,한식,85
34,경성BBQ,충북 옥천군 비야대정로 401-0,외국식,83
35,골목쌈밥,충북 옥천군 향수길 75-6,한식,80
35,안터686,충북 옥천군 안터1길 46-0,카페/찻집,80
37,이디야커피옥천역점,충북 옥천군 중앙로1길 6-1,카페/찻집,79
38,프란스테이션,충북 옥천군 성왕로 1873-10,카페/찻집,78
38,홍차가게소정,충북 옥천군 성왕로 1837-0,카페/찻집,78
40,경성만두요리전문점,충북 옥천군 옥천로 1644-0,한식,77
41,푸른농원연잎밥,충북 옥천군 금산2길 8-11,한식,76
42,금강나루터,충북 옥천군 적하길 187-0,한식,73
43,옥천관산성한우,충북 옥천군 향수3길 8-0,한식,71
44,광촌목장식당,충북 옥천군 옥천로 1052-0,한식,70
44,옥천초량순대,충북 옥천군 금장로 22-0,한식,70
46,한국냉면,충북 옥천군 옥천동이로 22-0,한식,69
47,할리스충북옥천점,충북 옥천군 송신길 172-0,카페/찻집,66
48,김밥천국옥천점,충북 옥천군 중앙로 43-0,간이음식,65
49,머물다가,충북 옥천군 향수길 100-0,카페/찻집,64
50,파리바게뜨충북옥천점,충북 옥천군 중앙로 42-0,간이음식,63
51,보나페티,충북 옥천군 성왕로 1169-0,간이음식,62
52,옥천순대국밥옥천점,충북 옥천군 삼양로 62-0,한식,58
53,이석해물칼국수만두전골본점,충북 옥천군 옥천로 1559-0,한식,56
54,이팝,충북 옥천군 성왕로 1941-0,카페/찻집,53
55,메밀고개시골막국수,충북 옥천군 옥천동이로 300-0,한식,52
56,카페삼양리,충북 옥천군 삼양로6길 13-5,카페/찻집,49
57,거북가든,충북 옥천군 금산4길 48-0,한식,48
58,커맥라농,충북 옥천군 장령산로 116-93,카페/찻집,45
59,장령산뚝배기,충북 옥천군 동평4길 2-2,한식,44
60,참샘송어직판장,충북 옥천군 성왕로 1236-0,외국식,42
60,토닥,충북 옥천군 현리3길 10-1,카페/찻집,42
62,비니크,충북 옥천군 성암2길 7-1,카페/찻집,41
63,과수원가든,충북 옥천군 성왕로 1454-0,한식,38
64,돌람산우렁쌈밥,충북 옥천군 장야애뜰길 8-0,한식,35
65,김치도가옥천점,충북 옥천군 응천길 5-0,한식,34
65,옥천민물매운탕,충북 옥천군 성왕로 1087-0,한식,34
67,순두부전문점콩사랑,충북 옥천군 성왕로 1240-0,한식,33
68,정지뜰식당,충북 옥천군 향수3길 22-0,한식,32
69,오프램,충북 옥천군 향수5길 3-0,외국식,30
69,이디야커피충북옥천중앙점,충북 옥천군 삼양로 88-0,카페/찻집,30
71,구읍할매묵집,충북 옥천군 향수길 46-0,한식,29
