순위,관광지명,주소,분류,현지인 검색 수
1,장령산자연휴양림,충북 옥천군 장령산로 519-0,자연공원,1308
2,수생식물학습원,충북 옥천군 방아실길 255-0,테마공원,1026
3,부소담악,충북 옥천군,기타관광,831
4,옥천육영수생가,충북 옥천군 향수길 119-0,역사유적지,700
5,금강유원지,충북 옥천군 금강로 596-0,복합관광시설,486
6,옥천금강수변친수공원,충북 옥천군,도시공원,477
7,용암사,충북 옥천군 삼청2길 400-0,종교성지,475
8,옥천이원묘목유통센터,충북 옥천군 묘목로 62-32,시장,454
9,장계관광지,충북 옥천군,복합관광시설,448
10,정지용생가,충북 옥천군 향수길 56-0,역사유적지,370
11,옥천묘목축제,충북 옥천군,기타문화관광지,365
12,화인산림욕장,충북 옥천군,자연공원,311
13,석호리178,충북 옥천군 석호길 118-0,펜션/민박,282
14,백지리낚시터,충북 옥천군,수상레저스포츠,253
15,옥천관광호텔,충북 옥천군 옥천로 1553-0,호텔,252
16,한두레마을너와두리캠핑장,충북 옥천군 한두레로 387-0,캠핑,237
17,옥천전통문화체험관,충북 옥천군 향수길 100-0,복합관광시설,234
18,옥천선사공원,충북 옥천군,도시공원,224
19,청소년수련관,충북 옥천군 동부로 39-0,육상레저스포츠,194
20,리베라모텔,충북 옥천군 성왕로 1288-0,모텔,189
21,명가모텔,충북 옥천군 성왕로 1169-0,모텔,182
22,대청호텔,충북 옥천군 중앙로5길 6-0,호텔,155
23,향수호수길,충북 옥천군,기타레저스포츠,128
24,전원모텔,충북 옥천군 옥천로 2042-0,모텔,123
25,교동저수지,충북 옥천군,자연경관(하천/해양),120
26,군서낚시터,충북 옥천군 동평2길 12-30,수상레저스포츠,111
26,대청밸리옥천CC,충북 옥천군 옥천농공길 147-0,육상레저스포츠,111
28,옥천독락정,충북 옥천군 연주길 170-0,역사유적지,108
29,둔주봉,충북 옥천군,자연경관(산),96
30,다이소옥천점,충북 옥천군 삼양로 84-0,기타쇼핑시설,86
30,오룡낚시터,충북 옥천군,수상레저스포츠,86
32,바바라무인텔,충북 옥천군 성왕로 1438-0,모텔,77
33,카페밀,충북 옥천군 우산로 1-0,펜션/민박,76
34,장찬저수지,충북 옥천군,자연경관(하천/해양),75
35,대호모텔,충북 옥천군 금장로 38-0,모텔,74
35,옥천재래시장,충북 옥천군 중앙로6길 8-0,시장,74
37,가산사,충북 옥천군 안내회남로 671-0,종교성지,65
38,호텔금강,충북 옥천군 옥천로 1633-0,모텔,63
39,개심저수지,충북 옥천군,자연경관(하천/해양),61
40,중해레저,충북 옥천군 금강로 17-8,수상레저스포츠,60
40,옥천묘목공원,충북 옥천군 이원로 830-0,도시공원,60
42,장자마을,충북 옥천군 성왕로 2034-0,펜션/민박,59
43,이원대박낚시터,충북 옥천군 대흥3길 0-0,수상레저스포츠,56
44,CK수상레저,충북 옥천군 안터1길 90-0,수상레저스포츠,55
45,비야골낚시터,충북 옥천군 비야대정로 282-98,수상레저스포츠,53
