순위,관광지명,주소,분류
1,부소담악,충북 옥천군,기타관광지
2,수생식물학습원,충북 옥천군 방아실길 255-0,휴양관광지
3,정지용생가,충북 옥천군 향수길 56-0,역사관광지
4,부소담악,충북 옥천군,기타관광
5,옥천육영수생가,충북 옥천군 향수길 119-0,역사관광지
6,장계관광지,충북 옥천군,기타관광지
7,화인산림욕장,충북 옥천군,자연관광지
8,용암사,충북 옥천군 삼청2길 400-0,역사관광지
9,장령산자연휴양림,충북 옥천군 장령산로 519-0,자연관광지
10,수생식물학습원,충북 옥천군 방아실길 255-0,문화관광
11,하나로마트/옥천농협본점,충북 옥천군 삼금로 21-0,쇼핑
12,정지용생가,충북 옥천군 향수길 56-0,역사관광
13,옥천로컬푸드직매장,충북 옥천군 가화길 88-0,쇼핑
14,향수호수길,충북 옥천군,레포츠(육상/해상/항공)
15,옥천육영수생가,충북 옥천군 향수길 119-0,역사관광
16,옥천전통문화체험관,충북 옥천군 향수길 100-0,기타관광지
17,장계관광지,충북 옥천군,문화관광
18,화인산림욕장,충북 옥천군,자연관광
19,장령산자연휴양림,충북 옥천군 장령산로 519-0,자연관광
20,용암사,충북 옥천군 삼청2길 400-0,역사관광
21,옥천금강수변친수공원,충북 옥천군,자연관광지
22,옥천금강수변친수공원,충북 옥천군,문화관광
23,향수한우판매타운,충북 옥천군 가화길 86-0,쇼핑
24,옥천선사공원,충북 옥천군,자연관광지
25,금강유원지,충북 옥천군 금강로 596-0,휴양관광지
26,향수호수길,충북 옥천군,레저스포츠
27,다이소/옥천점,충북 옥천군 삼양로 84-0,쇼핑
28,옥천재래시장,충북 옥천군 중앙로6길 8-0,쇼핑
29,옥천전통문화체험관,충북 옥천군 향수길 100-0,문화관광
30,정지용문학관,충북 옥천군 향수길 56-0,문화시설
31,둔주봉,충북 옥천군,자연관광지
32,교동저수지,충북 옥천군,자연관광지
33,옥천묘목축제,충북 옥천군,기타관광지
34,엘마트,충북 옥천군 금장로 114-0,쇼핑
35,친수테마공원,충북 옥천군 향수3길 0-0,자연관광지
36,옥천이원묘목유통센터,충북 옥천군 묘목로 62-32,쇼핑
37,둔주봉,충북 옥천군,자연관광
38,제이마트,충북 옥천군 관성로 5-0,쇼핑
39,옥천선사공원,충북 옥천군,문화관광
40,친수테마공원,충북 옥천군 향수3길 0-0,문화관광
41,금강유원지,충북 옥천군 금강로 596-0,문화관광
42,구읍벚꽃길,충북 옥천군,기타관광지
43,상춘정,충북 옥천군,기타관광지
44,옥천이지당,충북 옥천군 이백6길 126-0,역사관광지
45,하나로마트/이원농협본점,충북 옥천군 신흥길 1-0,쇼핑
46,향수공원,충북 옥천군,자연관광지
47,정지용문학관,충북 옥천군 향수길 56-0,문화관광
48,오네마루,충북 옥천군 성왕로 1873-13,쇼핑
49,옥천독락정,충북 옥천군 연주길 170-0,역사관광지
50,원할인마트,충북 옥천군 마장로 17-0,쇼핑
51,동행복권판매점/서울로또방,충북 옥천군 삼금로 8-0,쇼핑
52,교동저수지,충북 옥천군,자연관광
53,청풍정,충북 옥천군,기타관광지
54,하나로마트/청산농협본점,충북 옥천군 지전길 28-0,쇼핑
55,옥천장,충북 옥천군 삼금로5길 7-2,쇼핑
56,대청밸리옥천CC,충북 옥천군 옥천농공길 147-0,레포츠(육상/해상/항공)
57,장찬저수지,충북 옥천군,자연관광지
58,옥천이지당,충북 옥천군 이백6길 126-0,역사관광
59,지용문학공원,충북 옥천군,자연관광지
60,옥천생활체육관,충북 옥천군,기타관광지
61,안터선사공원,충북 옥천군,자연관광지
62,GS25/청산로드,충북 옥천군 남부로 2224-0,쇼핑
63,옥천종합운동장,충북 옥천군 관성로1길 26-8,기타관광지
64,묘목상설판매장,충북 옥천군 옥천로 2030-0,쇼핑
65,알파문구/옥천점,충북 옥천군 중앙로9길 12-0,쇼핑
66,금천계곡,충북 옥천군,자연관광지
67,옥천체육센터,충북 옥천군,기타관광지
68,에버그린농원,충북 옥천군 옥천로 2073-0,쇼핑
69,동행복권판매점/하얀꽃집,충북 옥천군 삼금로 39-0,쇼핑
70,옥천묘목공원,충북 옥천군 이원로 830-0,자연관광지
71,황금대박복권방,충북 옥천군 삼양로 8-0,쇼핑
72,옥천묘목축제,충북 옥천군,문화관광
73,종합철물공구,충북 옥천군 삼금로 31-0,쇼핑
74,옥천중앙공원테니스장,충북 옥천군 서대공원길 33-0,레포츠(육상/해상/항공)
75,관주사,충북 옥천군 비야대정로 260-0,역사관광
76,명경저수지,충북 옥천군,자연관광지
77,향수옥천포도복숭아축제,충북 옥천군 관성로 53-0,기타관광지
78,청풍정,충북 옥천군,역사관광
79,세계불교세심종 황룡사,충북 옥천군 환산로 513-0,역사관광지
80,청소년수련관,충북 옥천군 동부로 39-0,레포츠(육상/해상/항공)
81,조이물,충북 옥천군 석호길 392-0,레포츠(육상/해상/항공)
82,하나로마트/옥천농협군북점,충북 옥천군 이백2길 7-0,쇼핑
83,하나로마트/청산농협청성지점,충북 옥천군 산계3길 3-0,쇼핑
84,가풍수산,충북 옥천군 옥천로 1971-0,쇼핑
85,동양철물,충북 옥천군 금장로 59-3,쇼핑
86,옥천참옻축제,충북 옥천군 매동로 209-0,기타관광지
87,나눔로또판매점/서울로또방,충북 옥천군 삼금로 8-0,쇼핑
88,옥천교육도서관,충북 옥천군 관성로3길 7-0,문화시설
89,지앤지골프가든,충북 옥천군 동부로 235-0,레포츠(육상/해상/항공)
90,GS25/옥천향수점,충북 옥천군 성왕로 1272-0,쇼핑
91,감성빠지,충북 옥천군 성왕로 2047-0,레포츠(육상/해상/항공)
92,명경소류지,충북 옥천군,자연관광지
93,군북양조장,충북 옥천군 증약길 51-10,쇼핑
94,오룡낚시터,충북 옥천군,레포츠(육상/해상/항공)
95,CK수상레저,충북 옥천군 안터1길 90-0,레포츠(육상/해상/항공)
96,옥천옻문화단지,충북 옥천군,기타관광지
97,청산공원,충북 옥천군,자연관광지
98,백지리낚시터,충북 옥천군,레포츠(육상/해상/항공)
99,옥천상계체육공원,충북 옥천군 매동로 209-0,자연관광지
