순위,업소명,주소,분류,합산 검색 수
1,풍미당,충북 옥천군 중앙로 23-1,간이음식,11058
2,포레포라,충북 옥천군 감로길 24-9,카페/찻집,9587
3,방아실돼지집,충북 옥천군 방아실길 9-0,한식,6226
4,대박집,충북 옥천군 성왕로 1250-0,한식,4550
5,까페호반풍경,충북 옥천군 성왕로 2007-0,카페/찻집,4017
6,뿌리깊은나무,충북 옥천군 장계길 221-3,외국식,3889
7,나의신랑은나무꾼,충북 옥천군 비야대정로 243-0,한식,3783
8,경진각[중식],충북 옥천군 중앙로4길 11-0,외국식,3779
9,찐한식당,충북 옥천군 지전길 14-0,한식,3770
10,향곡산방,충북 옥천군 선사로 138-0,카페/찻집,3145
11,옥천금강올갱이,충북 옥천군 옥천로 1491-0,한식,2698
12,옥천묵집,충북 옥천군 향수7길 8-0,한식,2555
13,염소맛집,충북 옥천군 성왕로 1277-0,외국식,2490
14,수반쭈꾸미,충북 옥천군 향수1길 19-23,외국식,2352
15,문정식당[중식],충북 옥천군 향수3길 20-0,외국식,2140
16,모녀손만두,충북 옥천군 동부로 16-0,한식,2129
17,카페벨리,충북 옥천군 추소길 8-41,카페/찻집,2125
18,백악관,충북 옥천군 방아실길 140-44,한식,2108
19,강대박,충북 옥천군 옥천로 2286-0,한식,2077
20,선광집,충북 옥천군 지전1길 26-0,한식,1960
21,홍차가게소정,충북 옥천군 성왕로 1837-0,카페/찻집,1926
22,방아실강변횟집,충북 옥천군 방아실길 140-40,외국식,1813
23,송고가,충북 옥천군 향수길 100-0,한식,1810
24,광촌목장식당,충북 옥천군 옥천로 1052-0,한식,1730
25,프란스테이션,충북 옥천군 성왕로 1873-10,카페/찻집,1655
26,투썸플레이스충북옥천점,충북 옥천군 중앙로 159-0,카페/찻집,1580
27,기와,충북 옥천군 환산로 442-0,카페/찻집,1578
28,맥우백년,충북 옥천군 성왕로 975-0,한식,1454
29,황가냉면,충북 옥천군 성왕로 1091-0,한식,1146
30,푸른농원연잎밥,충북 옥천군 금산2길 8-11,한식,991
31,카페삼양리,충북 옥천군 삼양로6길 13-5,카페/찻집,980
32,파리바게뜨옥천제이마트점,충북 옥천군 관성로 5-0,간이음식,955
33,경성만두요리전문점,충북 옥천군 옥천로 1644-0,한식,945
34,옥천찐빵,충북 옥천군 금장로 46-0,간이음식,814
35,옥천초량순대,충북 옥천군 금장로 22-0,한식,794
36,경성BBQ,충북 옥천군 비야대정로 401-0,외국식,772
37,골목쌈밥,충북 옥천군 향수길 75-6,한식,761
38,BISTROBUBU,충북 옥천군 성신로 59-0,외국식,753
39,참샘송어직판장,충북 옥천군 성왕로 1236-0,외국식,727
40,금강나루터,충북 옥천군 적하길 187-0,한식,726
41,거북가든,충북 옥천군 금산4길 48-0,한식,694
41,일미해장국,충북 옥천군 금장로 105-0,한식,694
43,이디야커피옥천역점,충북 옥천군 중앙로1길 6-1,카페/찻집,658
44,보나페티,충북 옥천군 성왕로 1169-0,간이음식,612
45,커맥라농,충북 옥천군 장령산로 116-93,카페/찻집,609
46,토닥,충북 옥천군 현리3길 10-1,카페/찻집,537
47,롯데리아옥천점,충북 옥천군 중앙로 45-0,간이음식,500
48,한국냉면,충북 옥천군 옥천동이로 22-0,한식,494
49,리옌,충북 옥천군 문장로3길 8-5,외국식,490
49,이팝,충북 옥천군 성왕로 1941-0,카페/찻집,490
51,별미올갱이해장국,충북 옥천군 삼금로2길 3-1,한식,457
52,지선생쌈촌,충북 옥천군 옥천로 1666-11,한식,433
53,정지뜰식당,충북 옥천군 향수3길 22-0,한식,428
54,구읍할매묵집,충북 옥천군 향수길 46-0,한식,425
55,안터686,충북 옥천군 안터1길 46-0,카페/찻집,412
56,이석해물칼국수만두전골본점,충북 옥천군 옥천로 1559-0,한식,409
57,머물다가,충북 옥천군 향수길 100-0,카페/찻집,391
58,옥천관산성한우,충북 옥천군 향수3길 8-0,한식,383
59,미락올갱이,충북 옥천군 중앙로10길 13-0,한식,374
60,명륜진사갈비충북옥천점,충북 옥천군 금장로 70-0,한식,368
61,까페호반풍경,충북 옥천군 성왕로 2005-0,카페/찻집,346
62,수정가든,충북 옥천군 환산로 597-0,한식,335
62,옥천민물매운탕,충북 옥천군 성왕로 1087-0,한식,335
64,미스터브루쓰,충북 옥천군 향수길 40-0,카페/찻집,328
65,매화칼국수,충북 옥천군 매화길 18-0,한식,318
66,파리바게뜨충북옥천점,충북 옥천군 중앙로 42-0,간이음식,304
67,메밀고개시골막국수,충북 옥천군 옥천동이로 300-0,한식,303
68,옥천순대국밥옥천점,충북 옥천군 삼양로 62-0,한식,291
69,진달래가든2호점,충북 옥천군 성왕로 1394-0,한식,290
70,마타리,충북 옥천군 은행3길 50-1,카페/찻집,280
70,뿌리생선국수전문,충북 옥천군 남부로 2165-0,한식,280
72,김밥천국옥천점,충북 옥천군 중앙로 43-0,간이음식,276
73,강촌가든,충북 옥천군 적하길 205-0,한식,267
73,얼룩배기 보리밥 식당,충북 옥천군 성왕로 1309-0,한식,267
