연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,1.9
60~69세,13.0,6.5
50~59세,17.4,8.7
40~49세,13.0,5.3
30~39세,11.5,4.8
20~29세,7.5,3.7
10~19세,1.4,1.4
