연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,3.3
60~69세,6.4,6.7
50~59세,9.1,10.1
40~49세,9.2,8.0
30~39세,9.2,8.6
20~29세,8.2,7.4
10~19세,4.3,3.9
