순위,업소명,주소,분류,현지인 검색 수
1,스타벅스울산성안점,울산 중구 성안1길 133-0,카페/찻집,3160
2,솔밭가든,울산 중구 함월20길 65-0,한식,2463
3,스타벅스울산MBC DT점,울산 중구 번영로 434-0,카페/찻집,2246
4,스타벅스울산국가정원점,울산 중구 태화강국가정원길 205-0,카페/찻집,1791
5,복산돈까스,울산 중구 손골2길 17-6,외국식,1523
6,태양칼국수,울산 중구 함월14길 54-0,한식,1406
7,버거킹울산우정SK점,울산 중구 북부순환도로 323-0,간이음식,1401
8,맥도날드울산병영점,울산 중구 번영로 576-0,간이음식,1252
9,함양집종가점,울산 중구 종가8길 51-0,한식,1086
10,장현골추어탕,울산 중구 종가26길 26-0,한식,1050
11,스컹크웍스에스우정혁신점,울산 중구 종가6길 22-0,외국식,951
12,골든드롭,울산 중구 성안1길 139-0,카페/찻집,889
13,스타벅스울산약사DT점,울산 중구 북부순환도로 754-0,카페/찻집,740
14,대밭골돼지국밥,울산 중구 태화강국가정원길 229-2,한식,732
15,외가1914,울산 중구 옥골샘2길 5-0,카페/찻집,728
16,서강[중식],울산 중구 종가17길 4-0,외국식,713
17,리코파스토,울산 중구 종가1길 14-0,외국식,710
18,업힐,울산 중구 황암길 25-0,카페/찻집,687
19,정안정,울산 중구 함월14길 13-0,한식,656
20,파스쿠찌중구무궁화점,울산 중구 번영로 536-0,카페/찻집,652
21,사랑채,울산 중구 내약길 62-0,한식,534
22,녹색의향기우정혁신점,울산 중구 종가6길 4-5,외국식,531
23,맨날국수태화강직영점,울산 중구 오산7길 38-0,한식,518
24,소울메이트,울산 중구 성안6길 23-0,카페/찻집,495
25,빈티큐라운지,울산 중구 함월7길 17-0,외국식,484
26,화공[중식],울산 중구 종가25길 31-0,외국식,482
27,카페오또오또,울산 중구 백양로 88-1,카페/찻집,479
28,종로쭈꾸미성안점,울산 중구 성안로 201-0,외국식,462
29,언양닭칼국수장현점,울산 중구 종가26길 11-0,한식,447
30,바보형제쭈꾸미울산혁신도시점,울산 중구 종가6길 25-0,외국식,439
31,백양칼국수,울산 중구 함월17길 28-0,한식,418
31,협정,울산 중구 성안6길 8-0,카페/찻집,418
33,밀양시골밥상,울산 중구 태화강국가정원길 113-1,한식,412
34,포어크,울산 중구 종가2길 1-8,외국식,406
35,육대장울산우정혁신도시점,울산 중구 종가2길 43-0,한식,401
36,물참면옥,울산 중구 함월17길 26-0,한식,395
36,스매쉬커피,울산 중구 내황2길 26-0,카페/찻집,395
38,투썸플레이스우성혁신도시점,울산 중구 종가로 310-0,카페/찻집,379
39,롯데리아울산태화,울산 중구 태화로 174-0,간이음식,373
39,양포항성안점,울산 중구 백양로 23-0,한식,373
41,해운대31cm해물칼국수울산중구점,울산 중구 북부순환도로 180-0,한식,369
42,태화강순두부,울산 중구 오산5길 21-0,한식,363
43,라멘집입니다울산성안점,울산 중구 성안1길 137-0,외국식,361
44,소오소오,울산 중구 풍암길 187-2,카페/찻집,337
45,용문[중식],울산 중구 함월로 102-0,외국식,330
46,도그파우애견카페,울산 중구 백양로 44-0,카페/찻집,326
47,아저씨보리밥,울산 중구 성안1길 107-1,한식,306
48,머스트커피랩2호점,울산 중구 종가2길 42-0,카페/찻집,305
49,대일함흥냉면,울산 중구 명정4길 13-0,한식,304
50,파스쿠찌울산혁신도시점,울산 중구 종가6길 25-0,카페/찻집,302
51,무영쌈밥,울산 중구 함월6길 5-7,한식,299
52,첫번째공간,울산 중구 성안1길 109-0,외국식,297
53,소코아우정혁신점,울산 중구 종가5길 81-2,외국식,295
54,카페로로,울산 중구 종가29길 6-0,카페/찻집,293
55,덕클,울산 중구 신기4길 18-0,외국식,292
56,무주골,울산 중구 종가6길 32-0,외국식,291
57,샤브나인,울산 중구 태화강국가정원길 17-0,외국식,284
58,황금향로,울산 중구 종가6길 11-0,한식,279
59,유쾌한낙지,울산 중구 태화강국가정원길 231-6,외국식,270
60,수림복국,울산 중구 종가6길 26-0,외국식,263
61,스컹크웍스성안점,울산 중구 백양로 56-0,카페/찻집,260
62,투썸플레이스울산태화루점,울산 중구 태화로 287-0,카페/찻집,258
63,당케마마,울산 중구 성안7길 12-0,간이음식,252
64,오보드나타,울산 중구 신기4길 7-7,간이음식,242
65,다운목살구이식당,울산 중구 운곡안길 9-0,한식,241
66,약사가든,울산 중구 내약길 58-0,외국식,240
67,스시허,울산 중구 남외1길 40-0,외국식,237
68,퐁당퐁당본점,울산 중구 태화강국가정원길 127-0,한식,236
69,가리명가본점,울산 중구 성안12길 1-0,한식,234
69,꽃마름울산옥교점,울산 중구 강북로 123-0,외국식,234
71,심돈,울산 중구 종가6길 8-18,한식,233
72,미친미역,울산 중구 종가5길 90-0,한식,232
73,225토마토스트릿태화점,울산 중구 신기1길 59-0,간이음식,231
73,방이편백육분삼십울산태화점,울산 중구 신기9길 62-0,한식,231
75,버거스올마이티혁신점,울산 중구 종가5길 73-0,간이음식,219
76,스컹크웍스우정혁신점,울산 중구 종가6길 22-0,외국식,218
77,미미옥울산점,울산 중구 동천1길 40-0,한식,212
78,옹심이칼국수,울산 중구 백양로 182-0,한식,206
