업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.03001489E8
쇼핑업,레저용품쇼핑,2.095885898E9
쇼핑업,대형쇼핑몰,1.126765679E10
쇼핑업,면세점,1172000.0
숙박업,기타숙박,1.107463846E9
식음료업,식음료,3.9022244272E10
여가서비스업,관광유원시설,3.235031E7
여가서비스업,골프장,9.15366932E8
여가서비스업,기타레저,4.08066579E8
여가서비스업,문화서비스,4.72029026E8
여행업,여행업,1003000.0
운송업,렌터카,5.35375E7
운송업,육상운송,0.0
