기준연월,지역명,방문자 수
202108,울산광역시 중구 ,1930774.0
202110,울산광역시 중구 ,2194119.0
202109,울산광역시 중구 ,2095483.0
202111,울산광역시 중구 ,2054673.0
202112,울산광역시 중구 ,1982231.0
202201,울산광역시 중구 ,2078104.0
202202,울산광역시 중구 ,1766155.0
202203,울산광역시 중구 ,2026970.0
202204,울산광역시 중구 ,2033589.0
202205,울산광역시 중구 ,2335856.0
202206,울산광역시 중구 ,2015393.0
202207,울산광역시 중구 ,2136510.0
