기준연월,지역명,검색량(건)
202108,인천광역시 부평구 ,1877
202109,인천광역시 부평구 ,1679
202110,인천광역시 부평구 ,3032
202111,인천광역시 부평구 ,4254
202112,인천광역시 부평구 ,793
202201,인천광역시 부평구 ,989
202202,인천광역시 부평구 ,1167
202203,인천광역시 부평구 ,422
202204,인천광역시 부평구 ,506
202205,인천광역시 부평구 ,449
202206,인천광역시 부평구 ,485
202207,인천광역시 부평구 ,300
