연령대,남성방문 비율,여성방문 비율
70세 이상,0.6,0.5
60~69세,2.4,2.1
50~59세,4.3,2.9
40~49세,10.2,7.9
30~39세,11.3,12.3
20~29세,13.9,15.5
10~19세,6.0,7.4
