연령대,남성방문 비율,여성방문 비율
70세 이상,4.0,3.4
60~69세,9.4,8.7
50~59세,11.6,11.7
40~49세,8.1,6.7
30~39세,7.7,6.1
20~29세,8.3,8.6
10~19세,2.0,2.7
