기준연월,방문비율
20220811,13.2
20220812,14.8
20220813,8.8
20220814,19.0
20220815,17.8
20220816,22.3
20220817,19.4
20220818,21.5
20220819,22.6
20220820,18.0
20220821,11.5
20220822,19.6
20220823,21.3
20220824,24.6
20220825,26.9
20220826,25.9
20220827,24.4
20220828,22.8
20220829,20.9
20220830,18.6
20220831,18.2
20220901,9.4
20220902,15.5
20220903,12.3
20220904,15.5
20220905,17.1
20220906,12.1
20220907,12.5
20220908,14.6
20220909,39.5
20220910,33.2
20220911,35.7
20220912,34.5
20220913,17.3
20220914,21.5
20220915,21.9
20220916,24.4
20220917,20.1
20220918,16.7
20220919,24.4
20220920,21.9
20220921,24.4
20220922,26.3
20220923,24.9
20220924,24.4
20220925,21.1
20220926,22.3
20220927,21.5
20220928,20.3
20220929,20.5
20220930,23.2
20221001,11.7
20221002,11.7
20221003,18.2
20221004,14.4
20221005,16.5
20221006,19.2
20221007,22.6
20221008,19.6
20221009,23.2
20221010,21.1
20221011,21.5
20221012,21.3
20221013,20.9
20221014,23.8
20221015,24.0
20221016,25.5
20221017,26.1
20221018,23.0
20221019,22.8
20221020,27.2
20221021,27.4
20221022,26.1
20221023,26.9
20221024,25.9
20221025,25.9
20221026,27.4
20221027,31.3
20221028,32.8
20221029,30.3
20221030,29.7
20221031,28.4
20221101,10.9
20221102,11.7
20221103,14.4
20221104,15.9
20221105,18.6
20221106,23.0
20221107,19.8
20221108,14.2
