기준연월,방문비율
20220811,127.1
20220812,124.5
20220813,166.5
20220814,155.6
20220815,147.3
20220816,122.6
20220817,118.5
20220818,104.3
20220819,105.9
20220820,166.0
20220821,120.1
20220822,106.2
20220823,110.9
20220824,98.9
20220825,99.3
20220826,100.1
20220827,165.9
20220828,152.3
20220829,101.5
20220830,97.0
20220831,91.4
20220901,63.8
20220902,92.7
20220903,115.0
20220904,86.1
20220905,51.2
20220906,47.5
20220907,51.7
20220908,68.2
20220909,138.7
20220910,184.1
20220911,125.0
20220912,166.0
20220913,70.9
20220914,74.5
20220915,74.5
20220916,73.7
20220917,132.8
20220918,83.6
20220919,71.7
20220920,78.9
20220921,79.8
20220922,89.2
20220923,80.7
20220924,128.3
20220925,89.9
20220926,80.8
20220927,75.8
20220928,80.9
20220929,87.8
20220930,96.3
20221001,118.5
20221002,98.3
20221003,115.9
20221004,22.5
20221005,30.4
20221006,48.6
20221007,60.6
20221008,113.9
20221009,103.5
20221010,154.0
20221011,58.2
20221012,59.4
20221013,61.3
20221014,68.8
20221015,128.6
20221016,76.3
20221017,59.5
20221018,59.4
20221019,58.3
20221020,60.9
20221021,73.9
20221022,135.2
20221023,88.3
20221024,67.6
20221025,64.5
20221026,64.7
20221027,71.6
20221028,85.0
20221029,147.5
20221030,119.1
20221031,82.1
20221101,29.9
20221102,33.6
20221103,34.3
20221104,64.7
20221105,111.9
20221106,98.0
20221107,37.9
20221108,36.9
