순위,관광지명,주소,분류,외지인 검색 수
1,퀸스로드,대구 서구 평리로35길 18-17,쇼핑몰,12349
2,광장코아,대구 서구 달구벌대로 1703-0,쇼핑몰,12325
3,롯데시네마대구광장,대구 서구 달구벌대로 1691-0,공연시설,8635
4,대평리시장,대구 서구 문화로49길 25-0,시장,6100
5,서부시장,대구 서구 달서로28길 6-7,시장,5900
6,이현공원,대구 서구,도시공원,3687
7,원대신시장,대구 서구 달서로54길 6-0,시장,2854
8,오투,대구 서구 국채보상로42길 8-0,모텔,2742
9,호텔여기어때서대구점,대구 서구 달서로 151-0,호텔,2612
10,원대가구명물거리,대구 서구 고성로 0-0,기타쇼핑시설,2288
11,새길시장,대구 서구 달서로4길 17-23,시장,2285
12,이현시장,대구 서구 문화로33길 24-0,시장,2258
13,유진장,대구 서구 서대구로 200-0,모텔,2162
14,상리공원,대구 서구,도시공원,2054
15,신평리시장,대구 서구 국채보상로52길 33-0,시장,1919
16,뉴대구호텔,대구 서구 서대구로 45-0,호텔,1916
17,올인스포츠,대구 서구 국채보상로 12-0,기타레저스포츠,1908
18,원고개시장,대구 서구 북비산로65길 3-0,시장,1863
19,낭만스테이대구평리점,대구 서구 서대구로 93-0,모텔,1820
20,중리시장,대구 서구 국채보상로31길 12-0,시장,1518
21,가나다모텔,대구 서구 팔달로 96-0,모텔,1340
22,에스지도깨비호텔,대구 서구 큰장로 33-0,모텔,1207
23,시안호텔,대구 서구 서대구로 117-0,모텔,1154
24,만평시장,대구 서구 달서천로41길 86-0,시장,1139
25,플레이모텔,대구 서구 서대구로11길 4-0,모텔,1111
26,엘리모텔,대구 서구 서대구로 47-0,모텔,1030
27,호텔센텀본관,대구 서구 평리로57길 60-0,모텔,872
28,더메종호텔,대구 서구 국채보상로48길 10-12,모텔,866
29,대구학생예술창작터,대구 서구 서대구로45길 22-0,기타문화관광지,822
30,쇼모텔,대구 서구 달서천로41길 79-0,모텔,796
31,스페셜모텔,대구 서구 국채보상로42길 7-0,모텔,784
32,구평리시장,대구 서구,시장,775
33,중평시장,대구 서구 서대구로17길 16-0,시장,737
34,에버그린모텔,대구 서구 달서로 276-0,모텔,707
35,와모텔,대구 서구 국채보상로42길 23-0,모텔,703
36,폭스모텔,대구 서구 서대구로 57-14,모텔,699
37,모텔제이,대구 서구 국채보상로42길 4-0,모텔,677
38,2X모텔,대구 서구 서대구로21길 6-0,모텔,582
39,중리체육공원,대구 서구,도시공원,528
40,워싱턴모텔,대구 서구 팔달로 180-0,모텔,511
41,엠티365모텔,대구 서구 달서로 251-0,모텔,509
42,호텔오늘,대구 서구 서대구로63안길 13-0,모텔,490
43,식스나인모텔,대구 서구 서대구로25길 5-0,모텔,487
44,소풍,대구 서구 옥산로 20-1,모텔,464
45,비너스모텔,대구 서구 평리로 178-0,모텔,392
46,세븐모텔,대구 서구 서대구로11길 5-0,모텔,387
47,이사벨호텔,대구 서구 서대구로63안길 15-0,모텔,337
48,이현공원물놀이장,대구 서구,테마공원,333
49,기키모텔,대구 서구 국채보상로42길 41-0,모텔,322
50,금성수족관,대구 서구 북비산로 214-0,테마공원,312
51,감삼못공원,대구 서구 서대구로3길 43-0,도시공원,310
52,8월모텔,대구 서구 국채보상로46길 52-0,모텔,303
