동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
788,11261,연인,애인_커플_예비신부,미식,맛집_카페_소주
590,1858,친구,친구_지인_여사친,레포츠/운동,캠핑_캠핑여행_경기장
565,1496,회사동료,대리_사원_차장,문화예술,노래방_문화센터_광장
462,746,기타가족,동서_장모_가정,자연경관,정원_항만_강변
360,543,부모님,할머니_할아버지_조부모,반려동물,애견_애견미용_길고양이
128,153,자녀,아들_딸_청소년,휴식/힐링,피크닉_힐링_나들이
45,62,배우자,아내_배우자_와이프,역사유적,교회_성당_한옥마을
26,2,학생,중딩_고딩_고3,체험,도자기체험
9,0,싱글,싱글,,
