업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,4.1709514E7
쇼핑업,레저용품쇼핑,7.603239091E9
쇼핑업,대형쇼핑몰,2.9834342705E10
숙박업,기타숙박,1.608310584E9
식음료업,식음료,3.6938458869E10
여가서비스업,골프장,1.693707804E9
여가서비스업,기타레저,3.2862486E8
여가서비스업,문화서비스,3.58462476E8
여가서비스업,관광유원시설,2.2963047E7
여가서비스업,스키장,388000.0
여행업,여행업,605000.0
운송업,렌터카,1.1093825E8
