동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,60,기타가족,가족,자연경관,바다_공원_섬,달아공원
0,29,,,미식,물회_차_해물뚝배기,달아공원
0,2,,,역사유적,정자,달아공원
0,1,,,레포츠/운동,산행,달아공원
