연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,2.7
60~69세,10.2,8.1
50~59세,14.1,10.3
40~49세,10.9,6.8
30~39세,10.1,6.7
20~29세,6.3,4.6
10~19세,1.6,1.4
